Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://codefor.de/projekte/le-luftqualitaet_sachsen/;Luftqualität Sachsen;Webseite, Datenvisualisierung, Open Data;Umwelt, Klima, Umweltschutz, Datenanalyse;http://www.umwelt.sachsen.de/umwelt/infosysteme/luftonline/recherche.aspx, https://github.com/CodeforLeipzig/luftqualitaet_sachsen, https://commons.wikimedia.org/wiki/File:2014-02_Halle_Street_Art_89.jpg;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Eine übersichtliche Darstellung der Messwerte aller sächsischen Messstationen zur Luftqualität. Zu jeder Messstation werden die Daten detailliert als Tabelle und Diagramm dargestellt.
Umsetzung Daten: …";;CC-BY 4.0;https://codefor.de;122.0
https://codefor.de/projekte/le-madmemory/;Mad Memory;Web-App, Open-Source, Interaktive App;Kultur, Bildung;https://madmemory.joergreichert.now.sh, https://codingdavinci.de/de/projekte/madmemory, https://github.com/joergreichert/madmemory;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Online-Memory-Spiel, das dazu einlädt, sich genauer mit Wörtern aus dem Rheinischen Mitmachwörterbuch und dem Sächsischen Wörterbuch zu beschäftigen.
Das Projekt als Beitrag zum Coding da Vinci West …";;CC-BY 4.0;https://codefor.de;123.0
https://codefor.de/projekte/magdeburg-magd-o-mat/;Magd-O-Mat 2019;Web-App;Wahlen, Stadt;https://www.magdeburg-waehlt.de;OK Lab Magdeburg, Code for Germany;Abgeschlossen;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat;CC-BY 4.0;https://codefor.de;124.0
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/;Magd-O-Mat 2024;Web-App;Wahlen;https://www.magdeburg-waehlt.de;OK Lab Magdeburg, Code for Germany;Laufend;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat;CC-BY 4.0;https://codefor.de;125.0
https://codefor.de/projekte/magdeburg-giesst/;Magdeburg gießt;Webseite, Kartenanwendung, Datenvisualisierung, Plattform;Stadtplanung, Umweltschutz, Nachhaltigkeit, Klima, Partizipation;https://magdeburg-giesst.de, https://github.com/code-for-magdeburg/magdeburggiesst;OK Lab Magdeburg, Code for Germany;Laufend;Auf dieser Plattform kannst Du Dich über Bäume in Deiner Nachbarschaft und ihren Wasserbedarf informieren. Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast. Wenn Du die …;;CC-BY 4.0;https://codefor.de;126.0
https://codefor.de/projekte/magdeburg-magdego/;MagdeGo;Web-App;Mobilität, Öffentlicher Nahverkehr, Verkehr;http://magdego.de;OK Lab Magdeburg, Code for Germany;Abgeschlossen;"UPDATE: Aufgrund Druck von Dritter (wir nennen keine Namen) musste MagdeGo offline genommen werden. Wir planen aber einen Relaunch.
Kein lästiges Warten mehr auf deine Straßenbahn, die ausgerechnet …";MagdeGo;CC-BY 4.0;https://codefor.de;127.0
https://codefor.de/projekte/maifeuer-chemnitz/;Maifeuer 2014 in Chemnitz;Webseite, Kartenanwendung, Datenvisualisierung;Stadt, Umwelt, Stadtplanung, Klimaschutz;http://codeforchemnitz.de/projects/maifeuer2014;OK Lab Chemnitz, Code for Germany;Abgeschlossen;Auf einer Karte werden die Maifeuer in Chemnitz übersichtlich dargestellt. Die Daten wurden von der Stadt Chemnitz als Text veröffentlicht.;;CC-BY 4.0;https://codefor.de;128.0
https://codefor.de/projekte/le-villamajorelle/;Majorelle Mystery;Online-Spiel, Web-App, Open-Source;Kultur, Partizipation, Tourismus;http://majmys.art, https://codingdavinci.de/de/projekte/majorelle-mystery, https://github.com/joergreichert/MajorelleMysteryApp, https://github.com/The-Villains/MajorelleMysteryApp, https://www.hlsplayer.net/mp4-player#type=mp4&src=https%3A%2F%2Fgithub.com%2FThe-Villains%2FMajorelleMysteryApp%2Freleases%2Fdownload%2F0.7%2FMajorelleMystery-Linux-Video-0.7.mp4;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Online Escape-Game, das in der berühmten Jugendstil-Villa Majorelle in Nancy spielt – samt deren ehemaligen Besitzer:innen und Erbauer:innen.
Umsetzung Das Spiel wurde mit der Game-Engine Godot in …";;CC-BY 4.0;https://codefor.de;129.0
https://codefor.de/projekte/meine-stadt-transparent/;Meine Stadt Transparent;Open-Source, Plattform, Web-App;Stadt, Verwaltung, Partizipation, Datenanalyse;http://meine-stadt-transparent.de/, http://github.com/meine-stadt-transparent/meine-stadt-transparent/, https://prototypefund.de/project/open-source-ratsinformationssystem/;OK Lab München, Code for Germany;Laufend;Meine Stadt Transparent ist ein vom Prototype Fund gefördertes Projekt. Mit dieser Förderung können wir für 6 Monate, vom September 2017 bis Februar 2018, an dem Projekt arbeiten. Wir hatten uns unter …;;CC-BY 4.0;https://codefor.de;130.0
https://codefor.de/projekte/stgt-efa-meta-api/;Meta API für Elektronische Fahrplanauskunft;API;Mobilität, Verkehr, Öffentlicher Nahverkehr;http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29;OK Lab Stuttgart, Code for Germany;Laufend;Im Rahmen des Open VVS Day der Stuttgarter Zeitung wurde ein JSON-API entwickelt, welches das Application Programming Interface (API) der Elektronischen Fahrplanauskunft (EFA) in eine RESTful API …;;CC-BY 4.0;https://codefor.de;131.0
https://codefor.de/projekte/metacollect/;metacollect;Datenbank, Plattform, Open-Source;Flucht und Migration, Integration;http://metacollect.org, https://github.com/metacollect-org/;OK Lab Berlin, Code for Germany;Laufend;metacollect stellt eine zentrale Datenbank für zivilgesellschaftliche Projekte zur Verfügung, die sich mit anderen Plattformen synchronisiert. Derzeit liegt der Fokus im Bereich der Geflüchtetenhilfe. …;;CC-BY 4.0;https://codefor.de;132.0
https://codefor.de/projekte/muc-mietpreisspiegel/;Mietpreisspiegel;Datenportal;Wohnen, Stadtplanung;https://codefor.de/projekte/muc-mietpreisspiegel/;OK Lab München, Code for Germany;Abgeschlossen;Ziel ist ein faktenbasierter Mietspiegel für München.;;CC-BY 4.0;https://codefor.de;133.0
https://codefor.de/projekte/gi-mietspiegel/;Mietspiegel Gießen;Interaktive Karte, Kartenanwendung, Webseite, Datenvisualisierung;Stadtplanung, Wohnen, Datenanalyse, Open Data;https://github.com/CodeForGiessen/mietspiegel;OK Lab Gießen, Code for Germany;Laufend;"Eine Interaktive Karte mit den aktuellen Mietpreisen pro Quadratmeter in verschiedene Bereiche aufgeteilt.
Dieses Projekt sucht aktuell dringend Leute die mitmachen wollen.";;CC-BY 4.0;https://codefor.de;134.0
https://codefor.de/projekte/gi-muellkalender/;Müllkalender App Gießen;Web-App, Kalender, Open-Source;Abfallwirtschaft, Stadt;https://github.com/CodeForGiessen/muellkalender;OK Lab Gießen, Code for Germany;Laufend;"Wann wird welcher Abfall in meiner Straße abgeholt? Mit dieser App sieht man alles auf einen Blick und erhält auch Push-Nachrichten für die jeweilige Straße.
Dieses Projekt sucht aktuell dringend …";;CC-BY 4.0;https://codefor.de;135.0
https://codefor.de/projekte/muenchen-transparent/;München Transparent;Webseite, Datenportal, Open-Source;Stadt, Demokratie, Verwaltung, Partizipation;https://www.muenchen-transparent.de/, https://github.com/codeformunich/Muenchen-Transparent;OK Lab München, Code for Germany;Laufend;München Transparent ist eine Plattform, die es Münchner BürgerInnen ermöglicht, schnell und einfach Einblicke in die Kommunalpolitik zu bekommen. Dazu werden die normalerweise nur schwer zugängliche …;;CC-BY 4.0;https://codefor.de;136.0
https://codefor.de/projekte/le-museen/;Museen Mitteldeutschlands;Kartenanwendung, Webseite, Open-Source;Kultur, Tourismus;http://damals.codeforleipzig.de/museums/, https://github.com/CodeforLeipzig/codingdavinciost2018/tree/master/de.oklab.leipzig.cdv.glams;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Alle Museen Mitteldeutschlands auf einer Leaflet-Karte.
Dazu wurde aus OpenStreetMap alle Elemente, die einen Schlüssel “amenity” mit dem Wert “museum” haben, extrahiert.
Die …";;CC-BY 4.0;https://codefor.de;137.0
https://codefor.de/projekte/mvg-rad-citybikes/;MVG Rad für citybik.es;Webseite, Open-Source, Datenportal;Mobilität, Stadt, Verkehr;https://citybik.es, https://github.com/eskerda/pybikes;OK Lab München, Code for Germany;Laufend;Da MVG Rad - das stadteigene Mietfahrradsystem - zwar wie in vielen anderen Städten auf Nextbike basiert, in München aber tatsächlich eine White-Label-Lösung zu sein scheint, konnte man bislang mit …;;CC-BY 4.0;https://codefor.de;138.0
https://codefor.de/projekte/newcomer/;Newcomer in der Region Mittelhessen;Web-App;Integration, Stadt, Soziale Arbeit, Partizipation;https://codefor.de/projekte/newcomer/;OK Lab Gießen, Code for Germany;Laufend;Die App hilft Neuankömmlingen nach dem Umzug in die Stadt Gießen. Seien es behördliche Erledigungen, die nach einem Umzug anfallen, dem Finden von gemeinnützigen und sozialen Projekten in Gießen oder …;;CC-BY 4.0;https://codefor.de;139.0
https://codefor.de/projekte/offener-haushalt-muenster/;Offener Haushalt Münster 2009-2013;Datenportal, Webseite, Open Data, Datenvisualisierung, Dashboard;Verwaltung, Transparenz, Stadt;http://offenerhaushalt.de/haushalt/muenster/;Code for Münster, Code for Germany;Abgeschlossen;Der Haushalt der Stadt Münster von 2009-2013 in OpenSpending integriert und auf offenerhaushalt.de veröffentlicht.;;CC-BY 4.0;https://codefor.de;140.0
https://codefor.de/projekte/wpt-offenerhaushalt/;Offener Haushalt Wuppertal;Datenvisualisierung, Webseite;Verwaltung, Transparenz, Partizipation;http://opendata.devtal.de/tree.php, https://github.com/Opendatal/Offener-Haushalt;OK Lab Wuppertal, Code for Germany;Laufend;Interaktive Visualisierung des Wuppertaler Haushalts, damit sich engagierte BürgerInnen leicht einen Überblick verschaffen können.;;CC-BY 4.0;https://codefor.de;141.0
https://codefor.de/projekte/offenerrat/;Offener Rat Münster;Webseite;Stadt, Verwaltung, Transparenz, Partizipation;http://rat.codeformuenster.org/, http://github.com/codeformuenster/offenerrat-ms;Code for Münster, Code for Germany;Unbekannt;Ein Tool um die aktuellen Vorlagen und Sitzungen des Rates Münster zu sehen. Besser durchsuchbar und übersichtlicher als das Ratsinformationssystem der Stadt;;CC-BY 4.0;https://codefor.de;142.0
https://codefor.de/projekte/jena-offenesratsinformationssystem/;Offener Stadtrat;Datenportal, Web-App;Stadt, Verwaltung, Transparenz, Partizipation;http://www.offenes-jena.com/Apps/Stadtrat, https://github.com/OffenesJena/OffenerStadtrat;OK Lab Jena, Code for Germany;Unbekannt;Das Ratsinformationssystem der Stadt Jena ist zwar ganz nett, aber wenig zu einer umfassenden und vor allem automatischen Information der Bürger geeignet. Mit diesem Projekt sollen die Inhalte besser …;;CC-BY 4.0;https://codefor.de;143.0
https://codefor.de/projekte/be-oparl/;OParl;Open-Source, Plattform;Open Data, Verwaltung, Transparenz;https://oparl.org, https://github.com/OParl/, https://dev.oparl.org/;OK Lab Berlin, Code for Germany;Laufend;"OParl ist eine Initiative zur Standardisierung des offenen Zugriffs auf parlamentarische Informationssysteme in Deutschland.
Das Ziel von OParl ist die Schaffung einer Standard-API für den Zugang zu …";OParl;CC-BY 4.0;https://codefor.de;144.0
https://codefor.de/projekte/fl-open-data-api/;Open Data API;Open-Source, Open Data, Datenportal;Open Data, Verwaltung, Stadt, Datenanalyse;https://github.com/oklabflensburg/open-data-api, https://api.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die Open Data API ist eine Programmierschnittstelle, die vom OK Lab Flensburg entwickelt wird, um den einfachen Zugriff auf öffentliche Daten zu ermöglichen. Diese Daten können von Gemeinden, …;;CC-BY 4.0;https://codefor.de;145.0
https://codefor.de/projekte/od-atlas/;Open Data Atlas;Webseite, Datenportal, Kartenanwendung, Open Data;;http://opendata.tursics.de, https://github.com/tursics/open-data-atlas;OK Lab Berlin, Code for Germany;Laufend;"Übersicht über alle Open Data Angebote in Deutschland.
Alle Open Data Portal aus Deutschland, Österreich und der Schweiz. Sowohl die staatlichen Portale als auch die zivilgesellschaftlich betriebenen …";;CC-BY 4.0;https://codefor.de;146.0
https://codefor.de/projekte/open_data_rallye/;Open Data Rallye;Open Data, Karten;Open Data, Stadt, Bildung, Partizipation;https://digitaltag.eu/opendata-rallye, https://github.com/codeforbielefeld/Digitaltag2021;Code for Bielefeld, Code for Germany;Abgeschlossen;Im Rahmen des Digitaltags 2021 haben wir für dich eine OpenData-Rallye entlang der Promenade initiiert. Du wirst auf dieser Strecke verschiedene QR-Codes und auch eine Beschreibung des Weges finden. …;;CC-BY 4.0;https://codefor.de;147.0
https://codefor.de/projekte/open-legal-data/;Open Legal Data;Open-Source, Datenportal, API, Open Data, Datenbank, Webseite;Recht, Transparenz, Open Data, Verwaltung, Datenanalyse;https://de.openlegaldata.io/, https://github.com/openlegaldata/oldp, https://openlegaldata.io/research/2019/02/19/court-decision-dataset.html;OK Lab Berlin, Code for Germany;Laufend;"Open Legal Data ist eine freie juristische Datenbank für Gesetze und Urteile.
Obwohl Urteile im Namen des Volkes ergehen, werden sie oft nur in kommerziellen Datenbanken oder gar nicht veröffentlicht. …";;CC-BY 4.0;https://codefor.de;148.0
https://codefor.de/projekte/cologne-openair/;OpenAir Cologne;Datenportal, Web-App;Luftqualität, Umwelt, Stadt, Köln, Open Data;http://openair.codingcologne.de, https://github.com/openaircgn;OK Lab Köln, Code for Germany;Laufend;OpenAir Cologne ist ein gemeinsames Projekt von Teilnehmern des Oklab Cologne, der Stadt Köln und Everykey. Wir wollen gemeinsam in Köln 20 Sensoren in einem Pilotprojekt aufstellen, um zu sehen wie …;;CC-BY 4.0;https://codefor.de;149.0
https://codefor.de/projekte/wpt-openbus/;OpenBus;Web-App, Datenvisualisierung, Karten;Stadt, Verkehr, Mobilität, Öffentlicher Nahverkehr;http://openbus.devtal.de/, https://github.com/Opendatal/openbus;OK Lab Wuppertal, Code for Germany;Laufend;Entstanden als Techdemo für einen OpenDataDay in Wuppertal. Greift die Daten vom Abfahrtsmonitor ab und visualisiert sie auf Google Maps.;;CC-BY 4.0;https://codefor.de;150.0
https://codefor.de/projekte/opendatawizzard/;OpenDataWizzard;Webseite, Open-Source;Open Data, Datenanalyse, Datenmanagement;https://codeforcologne.github.io/OpenDataWizzard, https://github.com/codeforcologne/OpenDataWizzard;OK Lab Köln, Code for Germany;Abgeschlossen;"Eine kleine Hilfestellung um Daten und deren Sammlungen optimal für alle verfügbar zu machen.
Schritt für Schritt werden im Folgenden die Unterschiede zwischen Daten, Datensätzen, Datenbanken und …";;CC-BY 4.0;https://codefor.de;151.0
https://codefor.de/projekte/cologne-opennoise-map/;OpenNoise Map;Webseite, Kartenanwendung, Datenvisualisierung;Stadt, Umwelt, Klima;https://openmaps.online/noise, https://github.com/codeforcologne/OpenNoiseMap;OK Lab Köln, Code for Germany;Abgeschlossen;Mit dieser Web-Karte lassen sich tägliche Überschreitungswerte des maximal gemessenen Schalldruckes aus den Daten der Sensor Community interaktiv darstellen.;;CC-BY 4.0;https://codefor.de;152.0
https://codefor.de/projekte/hn-osm-editor/;OpenStreetMap QA Editor;Web-App, Open-Source, Datenportal;Barrierefreiheit, Stadtplanung, Mobilität, Verkehr;http://editor.osmsurround.org/, https://github.com/grundid/tracks-editor;Code for Heilbronn, Code for Germany;Abgeschlossen;"Dieses Tool hilft bei der Verbesserung der Qualität von OpenStreetMap Daten.
Es ermöglicht die schnelle Anzeige und Bearbeitung von:
Tracks ohne tracktype Straßen ohne sidewalk oder footway Tag Tracks …";;CC-BY 4.0;https://codefor.de;153.0
https://codefor.de/projekte/bn-oepnv-tracking/;ÖPNV Tracking in Echtzeit;Web-App, Datenvisualisierung, Open-Source, Monitoring;Verkehr, Mobilität, Öffentlicher Nahverkehr, Stadt;https://codefor.de/projekte/bn-oepnv-tracking/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Der Verkehrsverbund Rhein/Sieg hat eine Programmierschnittstelle (API), für die man sich als Entwickler (auf Nachfrage) einen API Key geben lassen kann. Im ersten Schritt gibt es darüber erst einmal …;;CC-BY 4.0;https://codefor.de;154.0
https://codefor.de/projekte/pb-kneipen/;Paderborner Kneipenplan;Webseite, Kartenanwendung, Web-App;Stadtplanung, Kultur, Tourismus;https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan;CodeforPB, Code for Germany;Unbekannt;Der Kneipenplan ist ca. 1990 nach einer Vision von Kim und Tö entstanden. Ursprünglich noch auf Papier gezeichnet und fotokopiert, steht der Kneipenplan aktuell auf den Seiten der Fachschaft …;;CC-BY 4.0;https://codefor.de;155.0
https://codefor.de/projekte/pb-parking/;Parken in Paderborn;Karte, Web-App;Stadtplanung, Mobilität, Verkehr;https://github.com/codeforpb/parking_pb;CodeforPB, Code for Germany;Unbekannt;Inspiriert von Parkplätze Dresden. Stellt die Informationen des Parkleitsystems der Stadt Paderborn übersichtlich und schnell erfassbar auf einer Karte dar. Des Weiteren gibt es einen Log der …;;CC-BY 4.0;https://codefor.de;156.0
https://codefor.de/projekte/ms-parkleit-api/;Parkleitsystem API Münster;Web-App;Stadtplanung, Verkehr, Mobilität;http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api;Code for Münster, Code for Germany;Unbekannt;Ein Wrapper für das Parkleitsystem des Tiefbauamts Münster;;CC-BY 4.0;https://codefor.de;157.0
https://codefor.de/projekte/cologne-pegelbot/;Pegelbot;Monitoring, Datenvisualisierung, Prozessautomatisierung, Web-App;Umweltschutz, Stadt, Köln, Datenanalyse;https://github.com/hatorikibble/pegelbot;OK Lab Köln, Code for Germany;Abgeschlossen;"Wasserstand mit kölschem Flair - Der Pegelbot Die Stadtentwässerungsbetriebe Köln stellen Daten zum aktuellen Pegelstand des Rheins über eine offene Schnittstelle zur Verfügung.
Der …";;CC-BY 4.0;https://codefor.de;158.0
https://codefor.de/projekte/hn-poetryslam/;Poetry Slam;Web-App, Open-Source;Kultur, Veranstaltung;http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster;Code for Heilbronn, Code for Germany;Abgeschlossen;Für die Landesmeisterschaften im Poetry Slam (BWSLAM 2016) hat Code for Heilbronn ehrenamtlich eine Präsentationssoftware entwickelt. Die Webanwendung ermöglicht, Teilnehmer, Wettbewerbe, Gruppen und …;;CC-BY 4.0;https://codefor.de;159.0
https://codefor.de/projekte/portable-linked-profiles/;Portable Linked Profiles;Open-Source, Datenstandards, Verzeichnis / Karte;Datenschutz, Partizipation, Open Data;https://github.com/hackers4peace/plp-docs, http://profiles.allmende.io/, http://directory.open-steps.org/;OK Lab Berlin, Code for Germany;Laufend;"PLP proposes a pattern for the creation, storage, listing and representation of public profile data for people, groups, organizations, venues and a large etcetera.
Based on Open Web Standards, Common …";PLP;CC-BY 4.0;https://codefor.de;160.0
https://codefor.de/projekte/p-trinkwasser/;Potsdamer Leitungswasser;Open Data, Datenvisualisierung, Webseite;Wasserversorgung, Umweltschutz, Transparenz;http://wahllokalfinder.herokuapp.com/potsdam, https://github.com/open-data-potsdam/wahllokalfinder-cgn;OK Lab Potsdam, Code for Germany;Laufend;Leitungswasser gehört zu den am strengsten kontrollierten Lebensmitteln in Deutschland. Regelmäßig veröffentlichen die Wasserwerke ihre Messwerte. Danke an das OpendataLab in Heilbronn für die …;;CC-BY 4.0;https://codefor.de;161.0
https://codefor.de/projekte/ulm-projekte/;Projekte rund um Ulm;Datenvisualisierung, Offene Daten, Interaktive Datenexploration;Stadtplanung, Bildung, Partizipation;http://ulmapi.de/#projekte;OK Lab Ulm, Code for Germany;Unbekannt;Du wolltest schon immer wissen, wie weit Dich der Ulmer Nahverkehr in einer Viertelstunde bringt? Ob Dein Vorname wirklich kein zweites Mal an der Uni Ulm vorkommt? Oder suchst am Sonn- oder Feiertag …;;CC-BY 4.0;https://codefor.de;162.0
https://codefor.de/projekte/quereinsteigende/;Quereinsteigende;Datenvisualisierung, Interaktive Karte, Open Data;Bildung, Stadtplanung;http://www.tursics.de/story/quereinsteigende/, https://github.com/tursics/schule-quereinsteiger;OK Lab Berlin, Code for Germany;Abgeschlossen;"Verteilung von Lehrkräfte-Quereinsteigenden über Berliner Bezirke
Die Daten aus der Kleinen Anfrage „Lehrkräfte-Quereinsteigende in den Berliner Schulen im Schuljahr 2018/2019“ wurde auf dieser Karte …";;CC-BY 4.0;https://codefor.de;163.0
https://codefor.de/projekte/radlquartier/;Radlquartier München;Datenanwendung für Öffentlichkeit, Open-Source, Webseite, Datenvisualisierung, Datenanalyse;Stadtplanung, Verkehr, Mobilität, Klimaschutz, Umweltschutz;http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com;OK Lab München, Code for Germany;Laufend;Aufbereitung und Auswertung von Bikesharing Daten. Im Moment können MVG Rad Daten ausgewertet werden, das Ziel des Projekts ist es ein einheitliches Datenformat für die Aufbereitung von …;;CC-BY 4.0;https://codefor.de;164.0
https://codefor.de/projekte/dd-ratskarte/;Ratskarte Dresden;Open-Source, Datenanwendung für Öffentlichkeit, Interaktive Karte, Open Data;Stadtplanung, Transparenz, Bürgerbeteiligung, Open Data;http://ratskarte.offenesdresden.de/, https://github.com/astro/democropticon;Open Data Dresden, Code for Germany;Laufend;Finde Dokumente aus dem städtischen Ratsinfosystem welche Straßen in deiner Umgebung erwähnen.;dd-ratskarte;CC-BY 4.0;https://codefor.de;165.0
https://codefor.de/projekte/dus-raumamateur/;Raumamateur;Partizipation, Karte, Interaktive App;Stadtplanung, Partizipation;https://codefor.de/projekte/dus-raumamateur/;OK Lab Düsseldorf, Code for Germany;Laufend;Der Raumamateur ist eine App, die Dich durch einen Klick, einen Kommentar oder einen visuellen Beitrag (Foto oder Video) am Prozess der Stadtgestaltung teilhaben lässt. Die App stellt die Planungen …;;CC-BY 4.0;https://codefor.de;166.0
https://codefor.de/projekte/frankfurt-parkendd/;Real-time parking lot app for Frankfurt am Main;Datenanwendung für Öffentlichkeit, Kartenanwendung, Interaktive Karte, Open Source, Datenvisualisierung, Web-App;Stadtplanung, Verkehr, Mobilität, Umweltschutz, Klimaschutz;https://parkendd.de/map.html#Frankfurt, https://parkendd.de, https://github.com/codeforfrankfurt/ParkAPI;OK Lab Frankfurt, Code for Germany;Abgeschlossen;"Displaying parking lot information for Frankfurt in a 5 min interval.
The city of Frankfurt displays parking lot information on its website But it’s list form is hardly helpful, so we’ve …";;CC-BY 4.0;https://codefor.de;167.0
https://codefor.de/projekte/magdeburg-rechte-gewalt/;Rechte Gewalt in Deutschland;Karte, Datenvisualisierung, Open Data;Antirassismus, Gewalt, Recht, Transparenz, Wahlen;https://vis.one/rechte-gewalt;OK Lab Magdeburg, Code for Germany;Abgeschlossen;Berichte von Übergriffen rechter Gewalt werden kartiert, um die Allgegenwärtigkeit von rechten Straftaten aufzuzeigen. Achtung: Das Lesen der Berichte ist nichts für schwache Nerven.;;CC-BY 4.0;https://codefor.de;168.0
https://codefor.de/projekte/hn-muellabfuhrtermine/;Recyclinghof-Finder;Datenanwendung für Öffentlichkeit, Kartenanwendung, Open Data;Umweltschutz, Abfallwirtschaft, Stadtplanung;http://recycling.gonam.de/, https://github.com/opendatalab-de/recycling-map;Code for Heilbronn, Code for Germany;Laufend;"Mobiloptimierte Karte aller Recyclinghöfe im Stadt- und Landkreis Heilbronn + Kalender-Dateien (ICS) nach Wohnort mit den Müllabfuhrterminen zum Download in den eigenen Kalender.
Alle Recyclinghöfe …";;CC-BY 4.0;https://codefor.de;169.0
https://codefor.de/projekte/ruhrgebiet-recyclingkarte/;Recyclingkarte;Karte, Open Source, Datenvisualisierung, Webseite;Umweltschutz, Abfallwirtschaft, Stadtplanung;https://abfallkarte.openruhr.de, https://github.com/CodeforRuhrgebiet/recycling-map-essen;OK Lab Ruhrgebiet, Code for Germany;Laufend;Die Recyclingkarte zeigt alle Altkleider-, Altpapier- und Altglas-Container in Essen.;;CC-BY 4.0;https://codefor.de;170.0
https://codefor.de/projekte/refugeeapp/;Refugees Gießen;Datenanwendung für Öffentlichkeit, Interaktive App, Open-Source;Flucht und Migration, Integration, Partizipation;https://github.com/CodeForGiessen/refugeeApp, https://github.com/CodeForGiessen/refugeeService;OK Lab Gießen, Code for Germany;Laufend;Das Thema Flüchtlinge interessiert uns alle und das OK Lab Gießen hat sich entschlossen eine sogenannte RefugeeApp zu entwickeln. Mit Hilfe dieser App sollen die ersten Monate für neu angekommene …;RefugeeApp;CC-BY 4.0;https://codefor.de;171.0
https://codefor.de/projekte/be-drl-refugeeworks/;RefugeesWork;Beratung, Webseite, Datenanwendung für Öffentlichkeit;Integration, Flucht und Migration, Arbeit;http://www.refugeeswork.com/, https://github.com/refugeeswork/organization, https://youtu.be/5v-xx_7MIH0;OK Lab Berlin, Code for Germany;Laufend;RefugeesWork ist das Projekt eines interationalen Teams, das einen schnellen Einstieg ins Berufsleben für Newcomer ermöglichen will. Aus eigener Erfahrung konzentrieren sie sich dabei auf Angebote für …;;CC-BY 4.0;https://codefor.de;172.0
https://codefor.de/projekte/cologne-sagsunskoeln/;Sag's uns App Köln;Datenanwendung für Öffentlichkeit, Interaktive App, Kartenanwendung;Stadtplanung, Umweltschutz, Bürgerbeteiligung;http://, https://github.com/codeforcologne/sagsunskoeln-app;OK Lab Köln, Code for Germany;Laufend;Den Service Sag’s uns der Stadt Köln nutzen Bürger, um ihre Probleme mit dem Kölner Stadtbild zu melden. Dazu gehören z.B. wilder Müll, Schrotträder, kaputte Straßenlaternen und mehr. Das klappt …;;CC-BY 4.0;https://codefor.de;173.0
https://codefor.de/projekte/jena-save-o-meter/;Save-O-Meter;Datenvisualisierung, Interaktive App, Open Data;Energie, Umweltschutz, Klimaschutz, Stadtplanung;http://www.connectingcities.net/project/save-o-meter, https://github.com/OffenesJena/Save-O-Meter, http://www.jena.de/de/hoehepunkte/city_culture_science_festival/427028;OK Lab Jena, Code for Germany;Abgeschlossen;"Messe, visualisiere und beeinflusse Deinen Strom- und Wasserbedarf und die Menge deines Mülls!
Die Idee für dieses Projekt entstammt dem ‘In/Visible Cities: Prototyping Lab’, welches als …";;CC-BY 4.0;https://codefor.de;174.0
https://codefor.de/projekte/cologne-schulen-in-koeln/;Schulen in Köln;Datenvisualisierung, Interaktive Karte, Web-App;Stadtplanung, Bildung, Partizipation;http://schuleninkoeln.github.io, https://github.com/schuleninkoeln;OK Lab Köln, Code for Germany;Laufend;Ziel dieses Projektes ist es Schulen und Schüler bezogen auf Stadtteile in Köln anzuzeigen. Beim Überfahren der farblich durch die Anzahl der Schüler unterschiedenen Stadtteile, wird die Anzahl der …;;CC-BY 4.0;https://codefor.de;175.0
https://codefor.de/projekte/schulen-in-nrw/;Schulen in NRW;Open Data, Karte;Bildung, Open Data;http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001;OK Lab Ruhrgebiet, Code for Germany;Laufend;Eine Karte mit allen Schulen in ganz NRW. Dieses Projekt ist beim Open Data Day 2016 entstanden.;;CC-BY 4.0;https://codefor.de;176.0
