Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/merlin-aio-das-freie-all-in-one-ki-system-fur-alle/350;Merlin AIO – Das freie All-in-One KI-System für alle;{'Unbekannt': ''};{'Unbekannt': ''};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/merlin-aio-das-freie-all-in-one-ki-system-fur-alle/350;Civic Coding;Unbekannt;Merlin AIO (kurz: Merlin) ist ein auf Open-Source-Software basierender, lernender, digitaler Sprachassistent, der im Gegensatz zu anderen bekannten Systemen auch ohne Internetverbindung auskommt, so dass man die volle Kontrolle über alle Daten behält.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;150.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flying-eye-die-autonom-fliegende-baustellenuberwachungsdrohne/349;Flying Eye - Die autonom fliegende Baustellenüberwachungsdrohne;{'Automatisierte Datenübermittlung': 'Datenmanagement', 'Monitoring': 'Wirkungsmessung', 'Drohnen-Technologie': ''};{'Baustellenüberwachung': '', 'Bauwesen': '', 'Architektur': ''};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flying-eye-die-autonom-fliegende-baustellenuberwachungsdrohne/349;Civic Coding;Unbekannt;Flying Eye ist eine autonom fliegende Drohne, welche auf Baustellen den Arbeitsschutz überprüft. Die autonom fliegende Drohne fliegt über Baustellen, sobald ein Bauarbeiter kein Helm auf hat wird dieser fotografiert (AI) und dieser bekommt eine SMS mit einem Foto von sich ...;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;151.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/key2beme-community-zur-berufsorientierung/348;KEY2BE.ME Community zur Berufsorientierung;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/key2beme-community-zur-berufsorientierung/348;Civic Coding;Unbekannt;"KEY2BE.ME - Berufsorientierung im Netzwerk. Zu den bestehenden Online Netzwerk Events soll eine Plattform entstehen, in der die Community zusammen kommt, Wissen zur Berufsorientierung teilt und die ""passenden"" Menschen zueinander finden und voneinander lernen. Dafür braucht es KI";;CC-BY-NC-ND 4.0;https://www.civic-coding.de;152.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/sozialleistungsrechner;Sozialleistungsrechner;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/sozialleistungsrechner;Civic Coding;Unbekannt;Wir erstellen ein mehrsprachiges webbasiertes Tool, das Nutzer:innen anhand einfacher Fragen individualisiert rückmeldet, auf welche Sozialleistungen sie in welcher Höhe Anspruch haben, und das beim Ausfüllen der Anträge unterstützt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;153.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/mehr-chancengleichheit-durch-bias-erkennung-und-bereinigung-in-datensaetzen/346;Mehr Chancengleichheit durch Bias-Erkennung und Bereinigung in Datensätzen;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/mehr-chancengleichheit-durch-bias-erkennung-und-bereinigung-in-datensaetzen/346;Civic Coding;Unbekannt;Viele Datensätze spiegeln unsere Wirklichkeit aufgrund von Verzerrungen und unbewussten Diskriminierungen nicht äquivalent wider. Für mehr Chancengleichheit und Gleichberechtigung unterstützt die KI basierte Anwendung die Erkennung und Bereinigung von Bias in Datensätzen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;154.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/explainable-ai-made-simple/345;Explainable AI made simple!;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/explainable-ai-made-simple/345;Civic Coding;Unbekannt;Das Ziel ist es, die Funktionalität von Erklärbarer KI anderen Entwicklern und Data Scientists durch open-source Technologie so einfach, stabil und integriert wie möglich verfügbar zu machen. Dabei wollen wir eine möglichst weite Verbreitung von vorhandenen Verfahren ermöglichen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;155.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/she-leaders-at/344;S/HE LEADERS (AT);{'Unbekannt': ''};{'Unbekannt': ''};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/she-leaders-at/344;Civic Coding;Unbekannt;Unser KI-Projekt hilft weiblichen Führungspersönlichkeiten dabei, in kniffligen Karrierefragen, die richtige strategische Entscheidung zu treffen. Mehr Frauen in Führungspositionen helfen zugleich Unternehmen, ihre konzerneigenen Führungsstrukturen divers aufzustellen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;156.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/addressing-diverse-learners-challenges-by-leveraging-ki-technologies/341;Addressing diverse learners' challenges by leveraging KI technologies;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/addressing-diverse-learners-challenges-by-leveraging-ki-technologies/341;Civic Coding;Unbekannt;Learners from diverse cultural and linguistic backgrounds need adequate support in terms of emotional wellbeing and academic achievement at educational institutions. An AI agent helps universities and schools with fostering students' integration and supporting mental health.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;157.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/home-office-arbeitssicherheit-und-gesundheitsschutz-von-remote-arbeitsplaetzen/340;Home Office - Arbeitssicherheit und Gesundheitsschutz von Remote-Arbeitsplätzen;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/home-office-arbeitssicherheit-und-gesundheitsschutz-von-remote-arbeitsplaetzen/340;Civic Coding;Unbekannt;Gesundheitsschutz und Arbeitssicherheit wird schon im normalen Arbeitsleben oft nicht genau genommen. Bei Remotearbeit schon gar nicht. Mit AI-Apps können Themen wie Sitzposition, Monitorabstand, Beleuchtung, Lautstärke, BewegungsPausen, Trink und Essgewohnheit verbessert werden;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;158.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-unterstutzten-job-suche/339;KI-unterstützten Job-Suche;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-unterstutzten-job-suche/339;Civic Coding;Unbekannt;Bei vielen Angeboten zur Job-Suche, insbesondere dem der Arbeitsagentur, ist nur eine einfache Stichwortsuche realisiert. Auch die Suche mittels eines Bewerberprofils scheint einfach realisiert zu sein. Im Projekt soll eine Job-Suche entwickelt werden, die KI-Verfahren nutzt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;159.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/von-talenten-zu-machern-ki-basierter-skill-kompass-fuer-jugendliche-mit-migrationserfahrung;Von Talenten zu Machern: KI-basierter „Skill-Kompass“ für Jugendliche mit Migrationserfahrung;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/von-talenten-zu-machern-ki-basierter-skill-kompass-fuer-jugendliche-mit-migrationserfahrung;Civic Coding;Unbekannt;Der KI-basierte digitale „Skill-Kompass“ der Uni Ulm in Kooperation mit START-Stiftung sowie Kiron empfiehlt Jugendlichen mit Migrationserfahrung passgenau und individuell begründet Bildungsangebote und MentorInnen, um Engagement und gesellschaftliches Potenzial zu erschließen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;160.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/kidia-ki-demonstrator-fur-lebenswerte-industriearbeit/337;"""KIDIA"": KI-Demonstrator für lebenswerte Industriearbeit";{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/kidia-ki-demonstrator-fur-lebenswerte-industriearbeit/337;Civic Coding;Unbekannt;Eine Mitarbeiter-APP nutzt KI, um Industriearbeit lebenswert zu machen. Bei laufender Produktion gibt sie Auskunft über freie Zeitslots für die Erledigung lebensnaher Aufgaben wie Weiterbildung, Kinderbetreuung, Pflege von Angehörigen innerhalb der regulären Arbeitstätigkeit.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;161.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/teachers-match-eine-plattform-die-lehrerinnen-ein-netzwerk-zur-optimierung-des-digitalen-unterrichts-anbietet/333;Teacher‘s Match - Eine Plattform, die LehrerInnen ein Netzwerk zur Optimierung des digitalen Unterrichts anbietet;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/teachers-match-eine-plattform-die-lehrerinnen-ein-netzwerk-zur-optimierung-des-digitalen-unterrichts-anbietet/333;Civic Coding;Unbekannt;Zur Verbesserung des digitalen Unterrichts -gerade in Zeiten der Corona-Pandemie- soll die Plattform den Lehrern eine Möglichkeit geben, einen Partner zu finden, der sie beim digitalen Unterricht in kleinen Gruppen unterstützt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;162.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/kollaborative-strategieentwicklung-auf-basis-ki-generierter-informationen/331;Kollaborative Strategieentwicklung auf Basis KI-generierter Informationen;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/kollaborative-strategieentwicklung-auf-basis-ki-generierter-informationen/331;Civic Coding;Unbekannt;Online-Plattform für Planer und Entscheider (Forschung, Politik, Wirtschaft, Gesellschaft) zur kollaborativen Strategieentwicklung auf Basis KI-generierter und menschlich validierter Informationen aus heterogenen Spezialgebieten (z.B. soziokulturell, technologisch, ökonomisch).;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;163.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/casablancaai/323;Casablanca.AI;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/casablancaai/323;Civic Coding;Unbekannt;Unser zum Patent angemeldetes Casablanca-Verfahren nutzt neueste KI-Technologien (GANs mit zusätzlichen Diskriminatoren), um die Kamera virtuell hinter die Augen des Gesprächspartners zu bewegen und somit Videoconferencing zu revolutionieren. Voilà, der Blickkontakt ist zurück!;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;164.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flottenintelligenz-mittels-federated-learning/320;Flottenintelligenz mittels Federated Learning;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flottenintelligenz-mittels-federated-learning/320;Civic Coding;Unbekannt;Adap entwickelt eine AI basierte Flottenplatform, um einheitliche Einblicke in verteilte Datentöpfe zu erhalten. Dies geschieht durch gemeinschaftliches Lernen der teilnehmenden Partner und unter vollen Einhaltung der Privatsphäre.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;165.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/fraeulein-digital-automatisierte-kontrolle-und-korrektur-differenzierter-freiarbeitsaufgaben-fur-erstklaessler-mit-ipad/316;Fräulein Digital - Automatisierte Kontrolle und Korrektur differenzierter Freiarbeitsaufgaben für Erstklässler mit iPad;{'Automatisierte Datenübermittlung': 'Datenmanagement', 'Bericht': 'Datenreporting', 'Crowd-Sourced Daten': 'Öffentliche Daten', 'Dashboard': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Datenstandards': 'Datenmanagement', 'Datensatz und Visualisierung': 'Datenreporting', 'Digitale Plattform': 'Digitale Plattformen', 'Dokumentations- und Netzwerktool': 'Unterstützungstools', 'Entscheidungsassistent': 'Virtuelle Assistenz', 'Festival und Studie': 'Datenreporting', 'Generative KI': 'Künstliche Intelligenz', 'Interaktive App': 'Webanwendungen', 'Interaktive Karte': 'Karten & Verzeichnisse', 'Interaktiver Fragebogen': 'Datenerhebung', 'Interne Datenanwendung': 'Interne Datenanwendung', 'KI Anwendung': '', 'Karte': 'Karten & Verzeichnisse', 'Knowledge Graph': 'Wissensorganisation', 'Large Language Model (LLM)': 'Sprachtechnologie', 'Matching': 'Datenanalyse', 'Monitoring': 'Wirkungsmessung', 'Offene Daten': 'Öffentliche Daten', 'Output Monitoring': 'Wirkungsmessung', 'Plattform für Wahlentscheidungen': 'Digitale Plattformen', 'Prozessautomatisierung': 'Automatisierung', 'Reporting': 'Datenreporting', 'Skalierung der Wirkungsmessung': 'Wirkungsmessung', 'Sprach-Editor': 'Sprachtechnologie', 'Umfrage': 'Datenerhebung', 'Übersetzungsassistent': 'Sprachtechnologie', 'Vernetzungsassistent': 'Virtuelle Assistenz', 'Verzeichnis / Karte': 'Karten & Verzeichnisse', 'Visualisierung mit Karten': 'Karten & Verzeichnisse', 'Zugänglichkeit Offene Daten des Statistischen Bundesamts': 'Öffentliche Daten'};{'Afrika': 'Internationale Projekte', 'Antidiskriminierung': 'Anti Dismkriminierung', 'Antirassismus': 'Anti Dismkriminierung', 'Arbeit mit Kindern': 'Jugendhilfe', 'Armut': 'Arbeit & Soziales', 'Barrierefreiheit': 'Inklusion & Teilhabe', 'Beratung': 'Soziale Dienste', 'Chancengleichheit': 'Anti Dismkriminierung', 'Demokratie': 'Demokratie & Soziale Rechte', 'Demenz': 'Gesundheit', 'Datenschutz': '', 'Energie': 'Klima & Umwelt', 'Ethik': 'Demokratie & Soziale Rechte', 'Evaluation': 'Organisation & Professionalisierung', 'Frauen': 'Anti Dismkriminierung', 'Fundraising': 'Organisation & Professionalisierung', 'Geflüchtete': 'Flucht & Migration', 'Genderneutrale Sprache': '', 'Gleichberechtigung': 'Anti Dismkriminierung', 'Gleichstellung': 'Anti Dismkriminierung', 'Gesundheit': 'Gesundheit', 'Humanitäre Hilfe': 'Internationale Projekte', 'Indien': 'Internationale Projekte', 'Inklusion': 'Inklusion & Teilhabe', 'Integration': 'Inklusion & Teilhabe', 'International': 'Internationale Projekte', 'Jugendarbeit': 'Jugendhilfe', 'Jugendbeteiligung': 'Jugendhilfe', 'Jugendhilfe': 'Jugendhilfe', 'Kamerun': 'Internationale Projekte', 'Katastrophenschutz': 'Gesundheit', 'Kältehilfe': 'Soziale Dienste', 'Kinderschutz': 'Jugendhilfe', 'Kinder- und Jugendhilfe': 'Jugendhilfe', 'KI': 'Gesundheit', 'Kongo': 'Internationale Projekte', 'Kroatien': 'Internationale Projekte', 'Landwirtschaft': 'Klima & Umwelt', 'Meeresschutz': 'Klima & Umwelt', 'Mentale Gesundheit': 'Gesundheit', 'Mentoring': 'Bildung', 'Menschen mit Behinderung': 'Inklusion & Teilhabe', 'Menschenrechte': 'Demokratie & Soziale Rechte', 'Migration': 'Flucht & Migration', 'Migrationsberatung': 'Flucht & Migration', 'Nachhaltigkeit': 'Klima & Umwelt', 'Offene Daten': '', 'Partizipation': 'Inklusion & Teilhabe', 'Patenschaft': 'Organisation & Professionalisierung', 'Pflege': 'Gesundheit', 'Pflegende Angehörige': '', 'Queere Sichtbarkeit': 'Anti Dismkriminierung', 'Rettungsdienst': 'Gesundheit', 'Senioren': 'Soziale Dienste', 'Soziale Arbeit': 'Soziale Dienste', 'Sport': 'Sport', 'Stadt': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Teilhabe': 'Inklusion & Teilhabe', 'Telemedizin': 'Gesundheit', 'Transparenz': 'Inklusion & Teilhabe', 'Türkei': 'Internationale Projekte', 'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Vernetzung': 'Organisation & Professionalisierung', 'Verwaltung': 'Organisation & Professionalisierung', 'Wirkungsmessung': 'Organisation & Professionalisierung', 'Wohlfahrt': 'Soziale Dienste', 'Wohnen': 'Stadtentwicklung', 'Wohnungslosenhilfe': 'Soziale Dienste', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/fraeulein-digital-automatisierte-kontrolle-und-korrektur-differenzierter-freiarbeitsaufgaben-fur-erstklaessler-mit-ipad/316;Civic Coding;Unbekannt;Corona nervt - und beschneidet unsere Möglichkeiten, in unserer inklusiv geführten Partnerklasse Kinder mit und ohne geistige Behinderung da abhzuholen, wo sie stehen. Wir brauchen Unterstützung durch KI, die uns die Freiarbeit kontrolliert, korrigiert und individuell fördert.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;166.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/personalisierte-finanzplanung-fur-soloselbststaendige/314;Personalisierte Finanzplanung für Soloselbstständige;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/personalisierte-finanzplanung-fur-soloselbststaendige/314;Civic Coding;Unbekannt;Unser Ziel ist es, Soloselbstständige zu nachhaltigen finanziellen Entscheidungen befähigen. Unsere Lösung ermöglicht, es einen Finanzplan zu definieren, und warnt automatisch bei Budgetüberschreitungen oder dem Risiko, selbst gesteckte Geschäftsziele zu verfehlen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;167.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/find-the-best-therapist-for-you/313;Find the Best Therapist for You;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/find-the-best-therapist-for-you/313;Civic Coding;Unbekannt;"Therapy. It's there. It's free. However, it's not easy. Many emails and phone calls just to find the page for booking; only to find options that don't suit us. One app; neurolinguistic programming for conversational search; AI for appointment matching and document collection.";;CC-BY-NC-ND 4.0;https://www.civic-coding.de;168.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/smartcsr-die-intelligente-managementsoftware-fuer-mehr-nachhaltigkeit-in-unternehmen;Smart|CSR - Die intelligente Managementsoftware für mehr Nachhaltigkeit in Unternehmen;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/smartcsr-die-intelligente-managementsoftware-fuer-mehr-nachhaltigkeit-in-unternehmen;Civic Coding;Unbekannt;Smart|CSR hilft Unternehmen ihre individuelle Nachhaltigkeitsstrategie zu planen und zu managen. Die Software unterstützt die verantwortlichen Stellen von der Auswahl relevanter Schwerpunkte über die Festlegung entsprechender Maßnahmen bis zur Umsetzung und Evaluierung.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;169.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/intelligente-app-zur-staerkung-der-mentalen-gesundheit-von-jugendlichen/310;Intelligente App zur Stärkung der mentalen Gesundheit von Jugendlichen;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/intelligente-app-zur-staerkung-der-mentalen-gesundheit-von-jugendlichen/310;Civic Coding;Unbekannt;Wir erschaffen eine(n) digitale(n) Freund*in als App für jeden Jugendlichen zur Stärkung der Persönlichkeitsentwicklung und der mentalen Gesundheit. Empowerment auf Augenhöhe, denn wir Sprechen die Sprache der Teenies.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;170.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/mit-toni-on-tour-inklusive-kulturelle-jugend-weiterbildung-durch-ki-gestuetzte-bilderkennung;Den Tönen auf der Spur – Mit Toni on Tour;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/mit-toni-on-tour-inklusive-kulturelle-jugend-weiterbildung-durch-ki-gestuetzte-bilderkennung;Civic Coding;Unbekannt;Reale Rundgänge/Audioleitsysteme der Notenspur als digitales Lehrangebot für Schulen/Familien, virtuelle Karte mit Notenspurstationen, Stationen eröffnen Informationen, Hörtexte, weiterführende Aufgaben im Unterricht, spielerische Elemente/augmented reality auf realer Notenspur;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;171.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/der-dusb-schutzt-den-arbeitnehmer-vor-ueberraschungen-er-liefert-die-wichtigsten-absicherungen-gegen-risiken-aller-art/304;Der DUSB schützt den Arbeitnehmer vor Überraschungen! Er liefert die wichtigsten Absicherungen gegen Risiken aller Art!;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/der-dusb-schutzt-den-arbeitnehmer-vor-ueberraschungen-er-liefert-die-wichtigsten-absicherungen-gegen-risiken-aller-art/304;Civic Coding;Unbekannt;Der DUSB e.V.(i.Gr.) ist ein Dienstleistungsverein für Unternehmer (KMU)! Wir schützen (Jung-)Unternehmer*Innen und ihre Arbeitnehmer*Innen gegen alle Risiken in der Arbeitswelt mittels Gesundheits-, Arbeits-& Datenschutz, finanzielle Sicherung, Rentenfragen + Einkommensschutz.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;172.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/digitalisierungsinitiative-kmu-datenschutz-ist-arbeitnehmerschutz/300;Digitalisierungsinitiative KMU - Datenschutz ist Arbeitnehmerschutz;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/digitalisierungsinitiative-kmu-datenschutz-ist-arbeitnehmerschutz/300;Civic Coding;Unbekannt;Schaffung von Bewusstsein für die Notwendigkeit von Datenschutz aus der Erkenntnis, dass auch eigene Daten im Unternehmen des Arbeitgebers erfasst und verarbeitet werden können.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;173.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lets-listen-der-online-raum-in-dem-menschen-sich-zuhoeren/299;Lets listen! Der online Raum in dem Menschen sich zuhören.;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lets-listen-der-online-raum-in-dem-menschen-sich-zuhoeren/299;Civic Coding;Unbekannt;Ich werde gehört und gesehen. Mit allem wie ich bin. Hierfür schaffen wir einen Rahmen in dem wir eine KI unterstütze Online-Video-Platform entwickeln. Wo Menschen sich sicher, wertfrei und offen begegnen. Achtsam und auf Augenhöhe. Gelingende Gesellschaft beginnt mit Beziehung.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;174.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/stolpersteine-erleben-gegen-das-vergessen-ki-gestuetzte-ar-app;"""Stolpersteine erleben - Gegen das Vergessen"": KI-gestützte AR-App";{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/stolpersteine-erleben-gegen-das-vergessen-ki-gestuetzte-ar-app;Civic Coding;Unbekannt;KI- und AR-basierte App für Stolpersteine: Die App gibt den Namen der NS-Ermordeten ein Gesicht und eine Geschichte. Die Technologien ermöglichen zeitgemäße, zielgruppenorientierte Benutzbarkeit und Didaktik, indem sie Bilder und Informationen in die reale Umgebung einblendet.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;175.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/reflectanetwork;reflecta.network - Bedarfsgerechtes, dazulernendes KI-Matchmaking zur Lösung gesellschaftlicher Herausforderungen.;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/reflectanetwork;Civic Coding;Unbekannt;Mittels KI-basiertem Matching verbinden sich soziale Ideenträger:innen auf einer digitalen Plattform mit Möglichmacher:innen, Wissensträger:innen und Projektpartnern, professionalisieren ihre Arbeit und stoßen Projekte an. Social Entrepreneurship wird so gefördert.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;176.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/unkafka-behoerdliche-schreiben-einfach-und-verstaendlich;Unkafka - Behördliche Schreiben einfach und verständlich;{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/unkafka-behoerdliche-schreiben-einfach-und-verstaendlich;Civic Coding;Unbekannt;Unkafka übersetzt behördliche Schreiben wie Bescheide, Rechtsbehelfsbelehrungen, Verordnungen und Erlasse in kompakte, einfach verständliche und strukturierte Texte. Dazu nutzt es einen einzigartigen Mechanismus basierend auf validen Einschätzungen von Juristen und Fachexperten.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;177.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/intelligentes-wahrnehmen-und-handeln-fur-kooperative-roboter-zur-unterstutzung-der-fachkraefte-auf-baustellen/265;Intelligentes Wahrnehmen und Handeln für kooperative Roboter zur Unterstützung der Fachkräfte auf Baustellen;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/intelligentes-wahrnehmen-und-handeln-fur-kooperative-roboter-zur-unterstutzung-der-fachkraefte-auf-baustellen/265;Civic Coding;Unbekannt;Mit KI wird eine flexible Steuerung für mobile Roboter erschaffen, damit dieser vorausschauend handelt und intelligent mit seiner Umwelt interagiert. Dadurch wird eine sichere Mensch-Roboter-Kooperation (MRK) auf der Baustelle gewährleistet und Fachkräfte wirksam unterstützt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;178.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lernprogramm-unsere-ki/263;Lernprogramm „Unsere KI“;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/lernprogramm-unsere-ki/263;Civic Coding;Unbekannt;Ein kompaktes Lernprogramm für den Einstieg in das Thema Künstliche Intelligenz. Die Lernplattform ermöglicht mittels KI individuelle Lernwege für unterschiedlich vorgebildete Nutzer. Auf diese Weise wird Grundwissen für die Einschätzung von Chancen und Risiken der KI vermittelt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;179.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/fallacy-ai/256;Fallacy ai;{'Unbekannt': ''};{'Unbekannt': ''};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/fallacy-ai/256;Civic Coding;Unbekannt;"Rolf Dobelli hat seinen Buch ""Die Kunst des klaren Denkens: 52 Denkfehler, die Sie besser anderen überlassen"" gezeigt das meinschliche Entscheidungen fehlerhaft sein können. Die AI versucht den User mit diesem Wissen bei Entscheidungen zu unterstützen.";;CC-BY-NC-ND 4.0;https://www.civic-coding.de;180.0
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/simplfai-texte-fur-alle-verstaendlich/251;Simplfai - Texte für alle Verständlich;{};{};https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/simplfai-texte-fur-alle-verstaendlich/251;Civic Coding;Unbekannt;Durch die Umwandlung von sprachlich-komplizierten Texten, mittels künstlicher Intelligenz (KI), in Texte mit einfacher Sprache wollen wir Menschen mit Sprachbarrieren eine bessere Teilhabe an der Gesellschaft ermöglichen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;181.0
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/social-knowledge-hub-regionale-digitalisierung-und-vernetzung;"""Social Knowledge Hub"" - Regionale Digitalisierung und Vernetzung";{};{};https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/social-knowledge-hub-regionale-digitalisierung-und-vernetzung;Civic Coding;Unbekannt;In ländlichen Regionen besteht das digital bereitgestellte soziale Informationsangebot aus Insellösungen. Ein offenes, übergreifendes Informationsnetz soll diese Angebote verknüpfen. Gleichberechtigte digitale Teilhabe für alle. Das ist unser Ziel.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de;182.0
