Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://codefor.de/projekte/lieblingsplatz/;Lieblingsplatz;{'Web-App': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung'};https://github.com/lieblingsplatz/lieblingsplatz;OK Lab Berlin, Code for Germany;Unbekannt;Finde einen Lieblingsplatz in einer KiTa in Berlin! Auf einer Karte siehst Du KiTas und Tagesmütter in eurer Nähe und kannst sie filtern nach Dingen, die Dir wichtig sind.;;CC-BY 4.0;https://codefor.de;118.0
https://codefor.de/projekte/jena-linkedopenhaushalt/;Linked Open Haushalt;{'Datenvisualisierung': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten'};{'Open Data': '', 'Transparenz': 'Inklusion & Teilhabe', 'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung'};http://www.offenes-jena.com/Apps/OffenerHaushalt, https://github.com/OffenesJena/OffenerHaushalt;OK Lab Jena, Code for Germany;Unbekannt;Der offene Haushalt mit seiner wohlbekannten TreeMap-Visualisierung ist natürlich der interessanteste Datensatz jeder offenen Stadt. Wir gehen einen Schritt weiter und setzen den Haushalt direkt mit …;;CC-BY 4.0;https://codefor.de;119.0
https://codefor.de/projekte/bie-linked-data/;Linked Open Statistical Data;{'Datenportal': 'Öffentliche Daten', 'Open-Source': 'Open-Source-Software', 'Datenstandards': 'Datenmanagement'};{'Open Data': '', 'Verwaltung': 'Organisation & Professionalisierung', 'Stadt': 'Stadtentwicklung', 'Datenanalyse': ''};https://github.com/codeforbielefeld/LinkedData;Code for Bielefeld, Code for Germany;Laufend;Im Projekt Linked Data haben wir uns zunächst mit Linked Open Statistical Data beschäftigt. Dafür haben wir die Daten des Bielefelder Statistikamtes in Linked Data transformiert, also statt in …;;CC-BY 4.0;https://codefor.de;120.0
https://codefor.de/projekte/hn-lorawan/;LoRaWAN Gateways in Heilbronn;{'Plattform': 'Digitale Plattformen', 'Monitoring': 'Wirkungsmessung'};{'Stadt': 'Stadtentwicklung', 'Technologie': '', 'Vernetzung': 'Organisation & Professionalisierung', 'Open Data': '', 'Datenanalyse': ''};https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html;Code for Heilbronn, Code for Germany;Unbekannt;Das Internet der Dinge setzt neue Anforderungen an die Datenübertragungen in Städten und auf dem Land. Neue Funktechniken setzten auf immer schnellere Übetragungsraten zulasten der Reichweite. …;;CC-BY 4.0;https://codefor.de;121.0
https://codefor.de/projekte/le-luftqualitaet_sachsen/;Luftqualität Sachsen;{'Webseite': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Open Data': 'Öffentliche Daten'};{'Umwelt': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Datenanalyse': ''};http://www.umwelt.sachsen.de/umwelt/infosysteme/luftonline/recherche.aspx, https://github.com/CodeforLeipzig/luftqualitaet_sachsen, https://commons.wikimedia.org/wiki/File:2014-02_Halle_Street_Art_89.jpg;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Eine übersichtliche Darstellung der Messwerte aller sächsischen Messstationen zur Luftqualität. Zu jeder Messstation werden die Daten detailliert als Tabelle und Diagramm dargestellt.
Umsetzung Daten: …";;CC-BY 4.0;https://codefor.de;122.0
https://codefor.de/projekte/le-madmemory/;Mad Memory;{'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software', 'Interaktive App': 'Webanwendungen'};{'Kultur': 'Kultur', 'Bildung': 'Bildung'};https://madmemory.joergreichert.now.sh, https://codingdavinci.de/de/projekte/madmemory, https://github.com/joergreichert/madmemory;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Online-Memory-Spiel, das dazu einlädt, sich genauer mit Wörtern aus dem Rheinischen Mitmachwörterbuch und dem Sächsischen Wörterbuch zu beschäftigen.
Das Projekt als Beitrag zum Coding da Vinci West …";;CC-BY 4.0;https://codefor.de;123.0
https://codefor.de/projekte/magdeburg-magd-o-mat/;Magd-O-Mat 2019;{'Web-App': 'Webanwendungen'};{'Wahlen': 'Demokratie & Soziale Rechte', 'Stadt': 'Stadtentwicklung'};https://www.magdeburg-waehlt.de;OK Lab Magdeburg, Code for Germany;Abgeschlossen;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat;CC-BY 4.0;https://codefor.de;124.0
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/;Magd-O-Mat 2024;{'Web-App': 'Webanwendungen'};{'Wahlen': 'Demokratie & Soziale Rechte'};https://www.magdeburg-waehlt.de;OK Lab Magdeburg, Code for Germany;Laufend;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat;CC-BY 4.0;https://codefor.de;125.0
https://codefor.de/projekte/magdeburg-giesst/;Magdeburg gießt;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Plattform': 'Digitale Plattformen'};{'Stadtplanung': 'Stadtentwicklung', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt', 'Partizipation': 'Inklusion & Teilhabe'};https://magdeburg-giesst.de, https://github.com/code-for-magdeburg/magdeburggiesst;OK Lab Magdeburg, Code for Germany;Laufend;Auf dieser Plattform kannst Du Dich über Bäume in Deiner Nachbarschaft und ihren Wasserbedarf informieren. Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast. Wenn Du die …;;CC-BY 4.0;https://codefor.de;126.0
https://codefor.de/projekte/magdeburg-magdego/;MagdeGo;{'Web-App': 'Webanwendungen'};{'Mobilität': '', 'Öffentlicher Nahverkehr': 'Stadtentwicklung', 'Verkehr': 'Stadtentwicklung'};http://magdego.de;OK Lab Magdeburg, Code for Germany;Abgeschlossen;"UPDATE: Aufgrund Druck von Dritter (wir nennen keine Namen) musste MagdeGo offline genommen werden. Wir planen aber einen Relaunch.
Kein lästiges Warten mehr auf deine Straßenbahn, die ausgerechnet …";MagdeGo;CC-BY 4.0;https://codefor.de;127.0
https://codefor.de/projekte/maifeuer-chemnitz/;Maifeuer 2014 in Chemnitz;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadt': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt', 'Stadtplanung': 'Stadtentwicklung', 'Klimaschutz': 'Klima & Umwelt'};http://codeforchemnitz.de/projects/maifeuer2014;OK Lab Chemnitz, Code for Germany;Abgeschlossen;Auf einer Karte werden die Maifeuer in Chemnitz übersichtlich dargestellt. Die Daten wurden von der Stadt Chemnitz als Text veröffentlicht.;;CC-BY 4.0;https://codefor.de;128.0
https://codefor.de/projekte/le-villamajorelle/;Majorelle Mystery;{'Online-Spiel': 'Webanwendungen', 'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Kultur': 'Kultur', 'Partizipation': 'Inklusion & Teilhabe', 'Tourismus': 'Stadtentwicklung'};http://majmys.art, https://codingdavinci.de/de/projekte/majorelle-mystery, https://github.com/joergreichert/MajorelleMysteryApp, https://github.com/The-Villains/MajorelleMysteryApp, https://www.hlsplayer.net/mp4-player#type=mp4&src=https%3A%2F%2Fgithub.com%2FThe-Villains%2FMajorelleMysteryApp%2Freleases%2Fdownload%2F0.7%2FMajorelleMystery-Linux-Video-0.7.mp4;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Online Escape-Game, das in der berühmten Jugendstil-Villa Majorelle in Nancy spielt – samt deren ehemaligen Besitzer:innen und Erbauer:innen.
Umsetzung Das Spiel wurde mit der Game-Engine Godot in …";;CC-BY 4.0;https://codefor.de;129.0
https://codefor.de/projekte/meine-stadt-transparent/;Meine Stadt Transparent;{'Open-Source': 'Open-Source-Software', 'Plattform': 'Digitale Plattformen', 'Web-App': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Partizipation': 'Inklusion & Teilhabe', 'Datenanalyse': ''};http://meine-stadt-transparent.de/, http://github.com/meine-stadt-transparent/meine-stadt-transparent/, https://prototypefund.de/project/open-source-ratsinformationssystem/;OK Lab München, Code for Germany;Laufend;Meine Stadt Transparent ist ein vom Prototype Fund gefördertes Projekt. Mit dieser Förderung können wir für 6 Monate, vom September 2017 bis Februar 2018, an dem Projekt arbeiten. Wir hatten uns unter …;;CC-BY 4.0;https://codefor.de;130.0
https://codefor.de/projekte/stgt-efa-meta-api/;Meta API für Elektronische Fahrplanauskunft;{'API': 'Datenmanagement'};{'Mobilität': '', 'Verkehr': 'Stadtentwicklung', 'Öffentlicher Nahverkehr': 'Stadtentwicklung'};http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29;OK Lab Stuttgart, Code for Germany;Laufend;Im Rahmen des Open VVS Day der Stuttgarter Zeitung wurde ein JSON-API entwickelt, welches das Application Programming Interface (API) der Elektronischen Fahrplanauskunft (EFA) in eine RESTful API …;;CC-BY 4.0;https://codefor.de;131.0
https://codefor.de/projekte/metacollect/;metacollect;{'Datenbank': 'Datenmanagement', 'Plattform': 'Digitale Plattformen', 'Open-Source': 'Open-Source-Software'};{'Flucht und Migration': 'Flucht & Migration', 'Integration': 'Inklusion & Teilhabe'};http://metacollect.org, https://github.com/metacollect-org/;OK Lab Berlin, Code for Germany;Laufend;metacollect stellt eine zentrale Datenbank für zivilgesellschaftliche Projekte zur Verfügung, die sich mit anderen Plattformen synchronisiert. Derzeit liegt der Fokus im Bereich der Geflüchtetenhilfe. …;;CC-BY 4.0;https://codefor.de;132.0
https://codefor.de/projekte/muc-mietpreisspiegel/;Mietpreisspiegel;{'Datenportal': 'Öffentliche Daten'};{'Wohnen': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/muc-mietpreisspiegel/;OK Lab München, Code for Germany;Abgeschlossen;Ziel ist ein faktenbasierter Mietspiegel für München.;;CC-BY 4.0;https://codefor.de;133.0
https://codefor.de/projekte/gi-mietspiegel/;Mietspiegel Gießen;{'Interaktive Karte': 'Karten & Verzeichnisse', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Webseite': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting'};{'Stadtplanung': 'Stadtentwicklung', 'Wohnen': 'Stadtentwicklung', 'Datenanalyse': '', 'Open Data': ''};https://github.com/CodeForGiessen/mietspiegel;OK Lab Gießen, Code for Germany;Laufend;"Eine Interaktive Karte mit den aktuellen Mietpreisen pro Quadratmeter in verschiedene Bereiche aufgeteilt.
Dieses Projekt sucht aktuell dringend Leute die mitmachen wollen.";;CC-BY 4.0;https://codefor.de;134.0
https://codefor.de/projekte/gi-muellkalender/;Müllkalender App Gießen;{'Web-App': 'Webanwendungen', 'Kalender': 'Datenreporting', 'Open-Source': 'Open-Source-Software'};{'Abfallwirtschaft': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung'};https://github.com/CodeForGiessen/muellkalender;OK Lab Gießen, Code for Germany;Laufend;"Wann wird welcher Abfall in meiner Straße abgeholt? Mit dieser App sieht man alles auf einen Blick und erhält auch Push-Nachrichten für die jeweilige Straße.
Dieses Projekt sucht aktuell dringend …";;CC-BY 4.0;https://codefor.de;135.0
https://codefor.de/projekte/muenchen-transparent/;München Transparent;{'Webseite': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten', 'Open-Source': 'Open-Source-Software'};{'Stadt': 'Stadtentwicklung', 'Demokratie': 'Demokratie & Soziale Rechte', 'Verwaltung': 'Organisation & Professionalisierung', 'Partizipation': 'Inklusion & Teilhabe'};https://www.muenchen-transparent.de/, https://github.com/codeformunich/Muenchen-Transparent;OK Lab München, Code for Germany;Laufend;München Transparent ist eine Plattform, die es Münchner BürgerInnen ermöglicht, schnell und einfach Einblicke in die Kommunalpolitik zu bekommen. Dazu werden die normalerweise nur schwer zugängliche …;;CC-BY 4.0;https://codefor.de;136.0
https://codefor.de/projekte/le-museen/;Museen Mitteldeutschlands;{'Kartenanwendung': 'Karten & Verzeichnisse', 'Webseite': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Kultur': 'Kultur', 'Tourismus': 'Stadtentwicklung'};http://damals.codeforleipzig.de/museums/, https://github.com/CodeforLeipzig/codingdavinciost2018/tree/master/de.oklab.leipzig.cdv.glams;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Alle Museen Mitteldeutschlands auf einer Leaflet-Karte.
Dazu wurde aus OpenStreetMap alle Elemente, die einen Schlüssel “amenity” mit dem Wert “museum” haben, extrahiert.
Die …";;CC-BY 4.0;https://codefor.de;137.0
https://codefor.de/projekte/mvg-rad-citybikes/;MVG Rad für citybik.es;{'Webseite': 'Webanwendungen', 'Open-Source': 'Open-Source-Software', 'Datenportal': 'Öffentliche Daten'};{'Mobilität': '', 'Stadt': 'Stadtentwicklung', 'Verkehr': 'Stadtentwicklung'};https://citybik.es, https://github.com/eskerda/pybikes;OK Lab München, Code for Germany;Laufend;Da MVG Rad - das stadteigene Mietfahrradsystem - zwar wie in vielen anderen Städten auf Nextbike basiert, in München aber tatsächlich eine White-Label-Lösung zu sein scheint, konnte man bislang mit …;;CC-BY 4.0;https://codefor.de;138.0
https://codefor.de/projekte/newcomer/;Newcomer in der Region Mittelhessen;{'Web-App': 'Webanwendungen'};{'Integration': 'Inklusion & Teilhabe', 'Stadt': 'Stadtentwicklung', 'Soziale Arbeit': 'Soziale Dienste', 'Partizipation': 'Inklusion & Teilhabe'};https://codefor.de/projekte/newcomer/;OK Lab Gießen, Code for Germany;Laufend;Die App hilft Neuankömmlingen nach dem Umzug in die Stadt Gießen. Seien es behördliche Erledigungen, die nach einem Umzug anfallen, dem Finden von gemeinnützigen und sozialen Projekten in Gießen oder …;;CC-BY 4.0;https://codefor.de;139.0
https://codefor.de/projekte/offener-haushalt-muenster/;Offener Haushalt Münster 2009-2013;{'Datenportal': 'Öffentliche Daten', 'Webseite': 'Webanwendungen', 'Open Data': 'Öffentliche Daten', 'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting'};{'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Stadt': 'Stadtentwicklung'};http://offenerhaushalt.de/haushalt/muenster/;Code for Münster, Code for Germany;Abgeschlossen;Der Haushalt der Stadt Münster von 2009-2013 in OpenSpending integriert und auf offenerhaushalt.de veröffentlicht.;;CC-BY 4.0;https://codefor.de;140.0
https://codefor.de/projekte/wpt-offenerhaushalt/;Offener Haushalt Wuppertal;{'Datenvisualisierung': 'Datenreporting', 'Webseite': 'Webanwendungen'};{'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Partizipation': 'Inklusion & Teilhabe'};http://opendata.devtal.de/tree.php, https://github.com/Opendatal/Offener-Haushalt;OK Lab Wuppertal, Code for Germany;Laufend;Interaktive Visualisierung des Wuppertaler Haushalts, damit sich engagierte BürgerInnen leicht einen Überblick verschaffen können.;;CC-BY 4.0;https://codefor.de;141.0
https://codefor.de/projekte/offenerrat/;Offener Rat Münster;{'Webseite': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Partizipation': 'Inklusion & Teilhabe'};http://rat.codeformuenster.org/, http://github.com/codeformuenster/offenerrat-ms;Code for Münster, Code for Germany;Unbekannt;Ein Tool um die aktuellen Vorlagen und Sitzungen des Rates Münster zu sehen. Besser durchsuchbar und übersichtlicher als das Ratsinformationssystem der Stadt;;CC-BY 4.0;https://codefor.de;142.0
https://codefor.de/projekte/jena-offenesratsinformationssystem/;Offener Stadtrat;{'Datenportal': 'Öffentliche Daten', 'Web-App': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Partizipation': 'Inklusion & Teilhabe'};http://www.offenes-jena.com/Apps/Stadtrat, https://github.com/OffenesJena/OffenerStadtrat;OK Lab Jena, Code for Germany;Unbekannt;Das Ratsinformationssystem der Stadt Jena ist zwar ganz nett, aber wenig zu einer umfassenden und vor allem automatischen Information der Bürger geeignet. Mit diesem Projekt sollen die Inhalte besser …;;CC-BY 4.0;https://codefor.de;143.0
https://codefor.de/projekte/be-oparl/;OParl;{'Open-Source': 'Open-Source-Software', 'Plattform': 'Digitale Plattformen'};{'Open Data': '', 'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe'};https://oparl.org, https://github.com/OParl/, https://dev.oparl.org/;OK Lab Berlin, Code for Germany;Laufend;"OParl ist eine Initiative zur Standardisierung des offenen Zugriffs auf parlamentarische Informationssysteme in Deutschland.
Das Ziel von OParl ist die Schaffung einer Standard-API für den Zugang zu …";OParl;CC-BY 4.0;https://codefor.de;144.0
https://codefor.de/projekte/fl-open-data-api/;Open Data API;{'Open-Source': 'Open-Source-Software', 'Open Data': 'Öffentliche Daten', 'Datenportal': 'Öffentliche Daten'};{'Open Data': '', 'Verwaltung': 'Organisation & Professionalisierung', 'Stadt': 'Stadtentwicklung', 'Datenanalyse': ''};https://github.com/oklabflensburg/open-data-api, https://api.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die Open Data API ist eine Programmierschnittstelle, die vom OK Lab Flensburg entwickelt wird, um den einfachen Zugriff auf öffentliche Daten zu ermöglichen. Diese Daten können von Gemeinden, …;;CC-BY 4.0;https://codefor.de;145.0
https://codefor.de/projekte/od-atlas/;Open Data Atlas;{'Webseite': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Open Data': 'Öffentliche Daten'};{};http://opendata.tursics.de, https://github.com/tursics/open-data-atlas;OK Lab Berlin, Code for Germany;Laufend;"Übersicht über alle Open Data Angebote in Deutschland.
Alle Open Data Portal aus Deutschland, Österreich und der Schweiz. Sowohl die staatlichen Portale als auch die zivilgesellschaftlich betriebenen …";;CC-BY 4.0;https://codefor.de;146.0
https://codefor.de/projekte/open_data_rallye/;Open Data Rallye;{'Open Data': 'Öffentliche Daten', 'Karten': 'Karten & Verzeichnisse'};{'Open Data': '', 'Stadt': 'Stadtentwicklung', 'Bildung': 'Bildung', 'Partizipation': 'Inklusion & Teilhabe'};https://digitaltag.eu/opendata-rallye, https://github.com/codeforbielefeld/Digitaltag2021;Code for Bielefeld, Code for Germany;Abgeschlossen;Im Rahmen des Digitaltags 2021 haben wir für dich eine OpenData-Rallye entlang der Promenade initiiert. Du wirst auf dieser Strecke verschiedene QR-Codes und auch eine Beschreibung des Weges finden. …;;CC-BY 4.0;https://codefor.de;147.0
https://codefor.de/projekte/open-legal-data/;Open Legal Data;{'Open-Source': 'Open-Source-Software', 'Datenportal': 'Öffentliche Daten', 'API': 'Datenmanagement', 'Open Data': 'Öffentliche Daten', 'Datenbank': 'Datenmanagement', 'Webseite': 'Webanwendungen'};{'Recht': 'Demokratie & Soziale Rechte', 'Transparenz': 'Inklusion & Teilhabe', 'Open Data': '', 'Verwaltung': 'Organisation & Professionalisierung', 'Datenanalyse': ''};https://de.openlegaldata.io/, https://github.com/openlegaldata/oldp, https://openlegaldata.io/research/2019/02/19/court-decision-dataset.html;OK Lab Berlin, Code for Germany;Laufend;"Open Legal Data ist eine freie juristische Datenbank für Gesetze und Urteile.
Obwohl Urteile im Namen des Volkes ergehen, werden sie oft nur in kommerziellen Datenbanken oder gar nicht veröffentlicht. …";;CC-BY 4.0;https://codefor.de;148.0
https://codefor.de/projekte/cologne-openair/;OpenAir Cologne;{'Datenportal': 'Öffentliche Daten', 'Web-App': 'Webanwendungen'};{'Luftqualität': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung', 'Köln': 'Stadtentwicklung', 'Open Data': ''};http://openair.codingcologne.de, https://github.com/openaircgn;OK Lab Köln, Code for Germany;Laufend;OpenAir Cologne ist ein gemeinsames Projekt von Teilnehmern des Oklab Cologne, der Stadt Köln und Everykey. Wir wollen gemeinsam in Köln 20 Sensoren in einem Pilotprojekt aufstellen, um zu sehen wie …;;CC-BY 4.0;https://codefor.de;149.0
https://codefor.de/projekte/wpt-openbus/;OpenBus;{'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Karten': 'Karten & Verzeichnisse'};{'Stadt': 'Stadtentwicklung', 'Verkehr': 'Stadtentwicklung', 'Mobilität': '', 'Öffentlicher Nahverkehr': 'Stadtentwicklung'};http://openbus.devtal.de/, https://github.com/Opendatal/openbus;OK Lab Wuppertal, Code for Germany;Laufend;Entstanden als Techdemo für einen OpenDataDay in Wuppertal. Greift die Daten vom Abfahrtsmonitor ab und visualisiert sie auf Google Maps.;;CC-BY 4.0;https://codefor.de;150.0
https://codefor.de/projekte/opendatawizzard/;OpenDataWizzard;{'Webseite': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Open Data': '', 'Datenanalyse': '', 'Datenmanagement': ''};https://codeforcologne.github.io/OpenDataWizzard, https://github.com/codeforcologne/OpenDataWizzard;OK Lab Köln, Code for Germany;Abgeschlossen;"Eine kleine Hilfestellung um Daten und deren Sammlungen optimal für alle verfügbar zu machen.
Schritt für Schritt werden im Folgenden die Unterschiede zwischen Daten, Datensätzen, Datenbanken und …";;CC-BY 4.0;https://codefor.de;151.0
https://codefor.de/projekte/cologne-opennoise-map/;OpenNoise Map;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadt': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt'};https://openmaps.online/noise, https://github.com/codeforcologne/OpenNoiseMap;OK Lab Köln, Code for Germany;Abgeschlossen;Mit dieser Web-Karte lassen sich tägliche Überschreitungswerte des maximal gemessenen Schalldruckes aus den Daten der Sensor Community interaktiv darstellen.;;CC-BY 4.0;https://codefor.de;152.0
https://codefor.de/projekte/hn-osm-editor/;OpenStreetMap QA Editor;{'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software', 'Datenportal': 'Öffentliche Daten'};{'Barrierefreiheit': 'Inklusion & Teilhabe', 'Stadtplanung': 'Stadtentwicklung', 'Mobilität': '', 'Verkehr': 'Stadtentwicklung'};http://editor.osmsurround.org/, https://github.com/grundid/tracks-editor;Code for Heilbronn, Code for Germany;Abgeschlossen;"Dieses Tool hilft bei der Verbesserung der Qualität von OpenStreetMap Daten.
Es ermöglicht die schnelle Anzeige und Bearbeitung von:
Tracks ohne tracktype Straßen ohne sidewalk oder footway Tag Tracks …";;CC-BY 4.0;https://codefor.de;153.0
https://codefor.de/projekte/bn-oepnv-tracking/;ÖPNV Tracking in Echtzeit;{'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Open-Source': 'Open-Source-Software', 'Monitoring': 'Wirkungsmessung'};{'Verkehr': 'Stadtentwicklung', 'Mobilität': '', 'Öffentlicher Nahverkehr': 'Stadtentwicklung', 'Stadt': 'Stadtentwicklung'};https://codefor.de/projekte/bn-oepnv-tracking/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Der Verkehrsverbund Rhein/Sieg hat eine Programmierschnittstelle (API), für die man sich als Entwickler (auf Nachfrage) einen API Key geben lassen kann. Im ersten Schritt gibt es darüber erst einmal …;;CC-BY 4.0;https://codefor.de;154.0
https://codefor.de/projekte/pb-kneipen/;Paderborner Kneipenplan;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Web-App': 'Webanwendungen'};{'Stadtplanung': 'Stadtentwicklung', 'Kultur': 'Kultur', 'Tourismus': 'Stadtentwicklung'};https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan;CodeforPB, Code for Germany;Unbekannt;Der Kneipenplan ist ca. 1990 nach einer Vision von Kim und Tö entstanden. Ursprünglich noch auf Papier gezeichnet und fotokopiert, steht der Kneipenplan aktuell auf den Seiten der Fachschaft …;;CC-BY 4.0;https://codefor.de;155.0
https://codefor.de/projekte/pb-parking/;Parken in Paderborn;{'Karte': 'Karten & Verzeichnisse', 'Web-App': 'Webanwendungen'};{'Stadtplanung': 'Stadtentwicklung', 'Mobilität': '', 'Verkehr': 'Stadtentwicklung'};https://github.com/codeforpb/parking_pb;CodeforPB, Code for Germany;Unbekannt;Inspiriert von Parkplätze Dresden. Stellt die Informationen des Parkleitsystems der Stadt Paderborn übersichtlich und schnell erfassbar auf einer Karte dar. Des Weiteren gibt es einen Log der …;;CC-BY 4.0;https://codefor.de;156.0
https://codefor.de/projekte/ms-parkleit-api/;Parkleitsystem API Münster;{'Web-App': 'Webanwendungen'};{'Stadtplanung': 'Stadtentwicklung', 'Verkehr': 'Stadtentwicklung', 'Mobilität': ''};http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api;Code for Münster, Code for Germany;Unbekannt;Ein Wrapper für das Parkleitsystem des Tiefbauamts Münster;;CC-BY 4.0;https://codefor.de;157.0
https://codefor.de/projekte/cologne-pegelbot/;Pegelbot;{'Monitoring': 'Wirkungsmessung', 'Datenvisualisierung': 'Datenreporting', 'Prozessautomatisierung': 'Automatisierung', 'Web-App': 'Webanwendungen'};{'Umweltschutz': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung', 'Köln': 'Stadtentwicklung', 'Datenanalyse': ''};https://github.com/hatorikibble/pegelbot;OK Lab Köln, Code for Germany;Abgeschlossen;"Wasserstand mit kölschem Flair - Der Pegelbot Die Stadtentwässerungsbetriebe Köln stellen Daten zum aktuellen Pegelstand des Rheins über eine offene Schnittstelle zur Verfügung.
Der …";;CC-BY 4.0;https://codefor.de;158.0
https://codefor.de/projekte/hn-poetryslam/;Poetry Slam;{'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Kultur': 'Kultur', 'Veranstaltung': ''};http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster;Code for Heilbronn, Code for Germany;Abgeschlossen;Für die Landesmeisterschaften im Poetry Slam (BWSLAM 2016) hat Code for Heilbronn ehrenamtlich eine Präsentationssoftware entwickelt. Die Webanwendung ermöglicht, Teilnehmer, Wettbewerbe, Gruppen und …;;CC-BY 4.0;https://codefor.de;159.0
