Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;data_source;Projekt-Abkürzung;Art;Einsatzbereich
155;https://codefor.de/projekte/hn-osm-editor/;OpenStreetMap QA Editor;http://editor.osmsurround.org/, https://github.com/grundid/tracks-editor;Code for Heilbronn, Code for Germany;Abgeschlossen;"Dieses Tool hilft bei der Verbesserung der Qualität von OpenStreetMap Daten.
Es ermöglicht die schnelle Anzeige und Bearbeitung von:
Tracks ohne tracktype Straßen ohne sidewalk oder footway Tag Tracks …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Datenanwendung für Öffentlichkeit, Interaktive App, Web-App;Open Data, Partizipation, Barrierefreiheit, Stadtplanung, Umweltschutz
156;https://codefor.de/projekte/bn-oepnv-tracking/;ÖPNV Tracking in Echtzeit;https://codefor.de/projekte/bn-oepnv-tracking/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Der Verkehrsverbund Rhein/Sieg hat eine Programmierschnittstelle (API), für die man sich als Entwickler (auf Nachfrage) einen API Key geben lassen kann. Im ersten Schritt gibt es darüber erst einmal …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Open-Source;Verkehr, Öffentlicher Nahverkehr
157;https://codefor.de/projekte/pb-kneipen/;Paderborner Kneipenplan;https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan;CodeforPB, Code for Germany;Laufend;Der Kneipenplan ist ca. 1990 nach einer Vision von Kim und Tö entstanden. Ursprünglich noch auf Papier gezeichnet und fotokopiert, steht der Kneipenplan aktuell auf den Seiten der Fachschaft …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Kartenanwendung, Open-Source;Stadtplanung
158;https://codefor.de/projekte/pb-parking/;Parken in Paderborn;https://github.com/codeforpb/parking_pb;CodeforPB, Code for Germany;Prototyp;Inspiriert von Parkplätze Dresden. Stellt die Informationen des Parkleitsystems der Stadt Paderborn übersichtlich und schnell erfassbar auf einer Karte dar. Des Weiteren gibt es einen Log der …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Kartenanwendung, Open-Source;Stadtplanung, Verkehr
159;https://codefor.de/projekte/ms-parkleit-api/;Parkleitsystem API Münster;http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api;Code for Münster, Code for Germany;Abgeschlossen;Ein Wrapper für das Parkleitsystem des Tiefbauamts Münster;CC-BY 4.0;https://codefor.de;CodeFor Germany;MS-Parkleit-API;API, Datenanwendung für Öffentlichkeit;Stadtplanung, Verkehr
160;https://codefor.de/projekte/cologne-pegelbot/;Pegelbot;https://github.com/hatorikibble/pegelbot;OK Lab Köln, Code for Germany;Abgeschlossen;"Wasserstand mit kölschem Flair - Der Pegelbot Die Stadtentwässerungsbetriebe Köln stellen Daten zum aktuellen Pegelstand des Rheins über eine offene Schnittstelle zur Verfügung.
Der …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Interaktives Dashboard, Twitter;Stadtplanung, Umweltschutz, Klimaschutz
161;https://codefor.de/projekte/hn-poetryslam/;Poetry Slam;http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster;Code for Heilbronn, Code for Germany;Abgeschlossen;Für die Landesmeisterschaften im Poetry Slam (BWSLAM 2016) hat Code for Heilbronn ehrenamtlich eine Präsentationssoftware entwickelt. Die Webanwendung ermöglicht, Teilnehmer, Wettbewerbe, Gruppen und …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Open-Source;Kultur, Veranstaltung
162;https://codefor.de/projekte/portable-linked-profiles/;Portable Linked Profiles;https://github.com/hackers4peace/plp-docs, http://profiles.allmende.io/, http://directory.open-steps.org/;OK Lab Berlin, Code for Germany;Unbekannt;"PLP proposes a pattern for the creation, storage, listing and representation of public profile data for people, groups, organizations, venues and a large etcetera.
Based on Open Web Standards, Common …";CC-BY 4.0;https://codefor.de;CodeFor Germany;PLP;Open-Source, Verzeichnis / Karte, Web-App;Open Data, Datenmanagement
163;https://codefor.de/projekte/p-trinkwasser/;Potsdamer Leitungswasser;http://wahllokalfinder.herokuapp.com/potsdam, https://github.com/open-data-potsdam/wahllokalfinder-cgn;OK Lab Potsdam, Code for Germany;Laufend;Leitungswasser gehört zu den am strengsten kontrollierten Lebensmitteln in Deutschland. Regelmäßig veröffentlichen die Wasserwerke ihre Messwerte. Danke an das OpendataLab in Heilbronn für die …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite;Gesundheit, Umweltschutz
164;https://codefor.de/projekte/ulm-projekte/;Projekte rund um Ulm;http://ulmapi.de/#projekte;OK Lab Ulm, Code for Germany;Unbekannt;Du wolltest schon immer wissen, wie weit Dich der Ulmer Nahverkehr in einer Viertelstunde bringt? Ob Dein Vorname wirklich kein zweites Mal an der Uni Ulm vorkommt? Oder suchst am Sonn- oder Feiertag …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;;
165;https://codefor.de/projekte/quereinsteigende/;Quereinsteigende;http://www.tursics.de/story/quereinsteigende/, https://github.com/tursics/schule-quereinsteiger;OK Lab Berlin, Code for Germany;Abgeschlossen;"Verteilung von Lehrkräfte-Quereinsteigenden über Berliner Bezirke
Die Daten aus der Kleinen Anfrage „Lehrkräfte-Quereinsteigende in den Berliner Schulen im Schuljahr 2018/2019“ wurde auf dieser Karte …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Interaktive Karte, Datenvisualisierung, Web-App;Bildung, Stadt
166;https://codefor.de/projekte/radlquartier/;Radlquartier München;http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com;OK Lab München, Code for Germany;Laufend;Aufbereitung und Auswertung von Bikesharing Daten. Im Moment können MVG Rad Daten ausgewertet werden, das Ziel des Projekts ist es ein einheitliches Datenformat für die Aufbereitung von …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenstandards;Mobilität
167;https://codefor.de/projekte/dd-ratskarte/;Ratskarte Dresden;http://ratskarte.offenesdresden.de/, https://github.com/astro/democropticon;Open Data Dresden, Code for Germany;Unbekannt;Finde Dokumente aus dem städtischen Ratsinfosystem welche Straßen in deiner Umgebung erwähnen.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Datenvisualisierung, Datenportal;Verwaltung, Stadt, Stadtplanung
168;https://codefor.de/projekte/dus-raumamateur/;Raumamateur;https://codefor.de/projekte/dus-raumamateur/;OK Lab Düsseldorf, Code for Germany;Laufend;Der Raumamateur ist eine App, die Dich durch einen Klick, einen Kommentar oder einen visuellen Beitrag (Foto oder Video) am Prozess der Stadtgestaltung teilhaben lässt. Die App stellt die Planungen …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;Stadtplanung, Partizipation
169;https://codefor.de/projekte/frankfurt-parkendd/;Real-time parking lot app for Frankfurt am Main;https://parkendd.de/map.html#Frankfurt, https://parkendd.de, https://github.com/codeforfrankfurt/ParkAPI;OK Lab Frankfurt, Code for Germany;Abgeschlossen;"Displaying parking lot information for Frankfurt in a 5 min interval.
The city of Frankfurt displays parking lot information on its website But it’s list form is hardly helpful, so we’ve …";CC-BY 4.0;https://codefor.de;CodeFor Germany;parkendd.de;Web-App, Datenvisualisierung, Monitoring;Mobilität, Verkehr
170;https://codefor.de/projekte/magdeburg-rechte-gewalt/;Rechte Gewalt in Deutschland;https://vis.one/rechte-gewalt;OK Lab Magdeburg, Code for Germany;Unbekannt;Berichte von Übergriffen rechter Gewalt werden kartiert, um die Allgegenwärtigkeit von rechten Straftaten aufzuzeigen. Achtung: Das Lesen der Berichte ist nichts für schwache Nerven.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Karten, Datenvisualisierung, Interaktive Karte;Gewalt, Antirassismus, Menschenrechte
171;https://codefor.de/projekte/hn-muellabfuhrtermine/;Recyclinghof-Finder;http://recycling.gonam.de/, https://github.com/opendatalab-de/recycling-map;Code for Heilbronn, Code for Germany;Laufend;"Mobiloptimierte Karte aller Recyclinghöfe im Stadt- und Landkreis Heilbronn + Kalender-Dateien (ICS) nach Wohnort mit den Müllabfuhrterminen zum Download in den eigenen Kalender.
Alle Recyclinghöfe …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Karten, Datenportal, Open-Source;Abfallwirtschaft
172;https://codefor.de/projekte/ruhrgebiet-recyclingkarte/;Recyclingkarte;https://abfallkarte.openruhr.de, https://github.com/CodeforRuhrgebiet/recycling-map-essen;OK Lab Ruhrgebiet, Code for Germany;Laufend;Die Recyclingkarte zeigt alle Altkleider-, Altpapier- und Altglas-Container in Essen.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Karten, Datenvisualisierung, Web-App, Open-Source;Abfallwirtschaft, Umweltschutz
173;https://codefor.de/projekte/refugeeapp/;Refugees Gießen;https://github.com/CodeForGiessen/refugeeApp, https://github.com/CodeForGiessen/refugeeService;OK Lab Gießen, Code for Germany;Laufend;Das Thema Flüchtlinge interessiert uns alle und das OK Lab Gießen hat sich entschlossen eine sogenannte RefugeeApp zu entwickeln. Mit Hilfe dieser App sollen die ersten Monate für neu angekommene …;CC-BY 4.0;https://codefor.de;CodeFor Germany;RefugeeApp;Web-App, Kartenanwendung, Interaktive Karte, Open-Source, Datenvisualisierung, Plattform;Geflüchtete, Migration, Humanitäre Hilfe, Integration
174;https://codefor.de/projekte/be-drl-refugeeworks/;RefugeesWork;http://www.refugeeswork.com/, https://github.com/refugeeswork/organization, https://youtu.be/5v-xx_7MIH0;OK Lab Berlin, Code for Germany;Laufend;RefugeesWork ist das Projekt eines interationalen Teams, das einen schnellen Einstieg ins Berufsleben für Newcomer ermöglichen will. Aus eigener Erfahrung konzentrieren sie sich dabei auf Angebote für …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Plattform;Integration, Flucht und Migration
175;https://codefor.de/projekte/cologne-sagsunskoeln/;Sag's uns App Köln;http://, https://github.com/codeforcologne/sagsunskoeln-app;OK Lab Köln, Code for Germany;Laufend;Den Service Sag’s uns der Stadt Köln nutzen Bürger, um ihre Probleme mit dem Kölner Stadtbild zu melden. Dazu gehören z.B. wilder Müll, Schrotträder, kaputte Straßenlaternen und mehr. Das klappt …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Datenportal, Datenanwendung für Öffentlichkeit;Umweltschutz, Stadtplanung, Köln
176;https://codefor.de/projekte/jena-save-o-meter/;Save-O-Meter;http://www.connectingcities.net/project/save-o-meter, https://github.com/OffenesJena/Save-O-Meter, http://www.jena.de/de/hoehepunkte/city_culture_science_festival/427028;OK Lab Jena, Code for Germany;Abgeschlossen;"Messe, visualisiere und beeinflusse Deinen Strom- und Wasserbedarf und die Menge deines Mülls!
Die Idee für dieses Projekt entstammt dem ‘In/Visible Cities: Prototyping Lab’, welches als …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Datenanwendung, Workshop, Open Data;Umweltschutz, Energie
177;https://codefor.de/projekte/cologne-schulen-in-koeln/;Schulen in Köln;http://schuleninkoeln.github.io, https://github.com/schuleninkoeln;OK Lab Köln, Code for Germany;Laufend;Ziel dieses Projektes ist es Schulen und Schüler bezogen auf Stadtteile in Köln anzuzeigen. Beim Überfahren der farblich durch die Anzahl der Schüler unterschiedenen Stadtteile, wird die Anzahl der …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Datenvisualisierung, Interaktive Karte;Bildung, Stadtplanung
178;https://codefor.de/projekte/schulen-in-nrw/;Schulen in NRW;http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001;OK Lab Ruhrgebiet, Code for Germany;Laufend;Eine Karte mit allen Schulen in ganz NRW. Dieses Projekt ist beim Open Data Day 2016 entstanden.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open Data, Karte, Datenportal;Bildung, Nachhaltigkeit
179;https://codefor.de/projekte/schulradar-ruhrgebiet/;Schulradar Ruhrgebiet;https://codeforruhrgebiet.github.io/schulradar/, https://github.com/CodeforRuhrgebiet/schulradar, https://open.nrw/de/dataset/msw_001;OK Lab Ruhrgebiet, Code for Germany;Laufend;Dieses Projekt ist eine Webseite, auf der die Schulen im Ruhrgebiet zu finden sind. Es gibt statistische Berechnungen zu den Städten, Karten für einzelne Städte und eine Karte für das gesamte …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Karten, Datenvisualisierung, Datenportal;Bildung, Stadtplanung
180;https://codefor.de/projekte/cologne-s5p-no2-map/;Sentinel-5P NO2 Map;https://openmaps.online/s5p_no2, https://github.com/codeforcologne/Sentinel5P-NO2-Map;OK Lab Köln, Code for Germany;Abgeschlossen;Seit Januar 2024 gibt es den Copernicus Browser. Damit lassen sich Sentinel Daten global in einer Karte visualisieren. Dies umfasst auch die NO2 Daten. Sämtliche Daten der Sentinel-5P Mission können …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenportal, Karten, Interaktive Karte, Datenvisualisierung, Web-App, API;Umweltschutz, Klimaschutz, Umwelt
181;https://codefor.de/projekte/bodenfeuchtigkeit/;Sichtbarmachung von Bodenfeuchtigkeit im Teutoburger Wald;https://github.com/codeforbielefeld/teuto-soil-moisture-map, https://bodenfeuchte.org/;Code for Bielefeld, Code for Germany;Laufend;"Was wir machen:
Wir messen die Bodenfeuchte an verschiedenen Stellen in und um Bielefeld. Dafür nutzen wir Open-Source-Hardware zum selbst zusammenbauen, und die Funktechnologie LoRaWAN. Diese …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Datenportal, Interaktive Karte, Sensordaten, Citizen Science, Datenvisualisierung;Umweltschutz, Klimaschutz, Wald, Klimawandel
182;https://codefor.de/projekte/be-feinstaub-sos/;SOS für Feinstaub-Daten;https://github.com/52North/SOS, https://github.com/52North/sos-importer, https://github.com/52North/js-sensorweb-client, /projekte/2014-07-01-be-blume.html, https://github.com/johnjohndoe/SOS-Importer-Blume, https://github.com/johnjohndoe/blume_sos_adapter;OK Lab Berlin, Code for Germany;Laufend;"Feinstaub-Daten über den SOS-Standard als API zur Verfügung stellen - als Karte und Diagramme darstellen.
Der Sensor Observation Service (SOS) ist ein vom OGC spezifizierter Standard zur Speicherung …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenportal, Open-Source, Datenvisualisierung, Sensor Observation Service, API, Karten, Interaktive Karte;Umweltschutz, Klimaschutz, Luftqualität
183;https://codefor.de/projekte/fl-open-social-map/;Sozialatlas der Stadt Flensburg;https://github.com/oklabflensburg/open-social-map, https://www.flensburg.de/Leben-Soziales/Familie-Soziales/Sozialatlas, https://sozialatlas.oklabflensburg.de, https://dev.sozialatlas.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Der digitale Sozialatlas soll eine Grundlage für verschiedene Planungsaktivitäten der Stadt Flensburg und deren Büger:innen anbieten. Ziel ist die differenzierte Beobachtung von relevanten …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenportal, Karten, Datenvisualisierung, Interaktive Karte;Stadtplanung, Soziale Arbeit, Wohlfahrt, Inklusion, Gleichstellung
184;https://codefor.de/projekte/cologne-spielplaetze/;Spielplätze in Köln;http://horald.github.io/meinspielplatz/, https://github.com/horald/meinspielplatz;OK Lab Köln, Code for Germany;Laufend;Eine Auflistung von Spiel- und Sportplätzen in Köln auf einer Openstreetmap. Die Liste kann nach Stadtbezirken und Stadtteilen gefiltert werden. Diese Seite wurde nur mit html und javascript …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Open Data, Datenportal, Kartenanwendung;Köln, Stadtplanung, Sport, Jugendarbeit, Kinder- und Jugendhilfe
185;https://codefor.de/projekte/fl-open-playgrounds-map/;Spielplatzkarte der Stadt Flensburg;https://github.com/oklabflensburg/open-playgrounds-map, https://spielplatzkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Diese webbasierte Karte ist auf Basis der Daten des TBZ Flensburg entstanden. Diese Institution führt zwar selbst eine Karte der “Spielflächen”, wie sie im Amtsdeutsch bezeichnet werden, …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Datenportal, Karten, Interaktive Karte, Offene Daten, Datenvisualisierung;Stadtplanung, Jugendarbeit, Kinder- und Jugendhilfe, Inklusion, Barrierefreiheit
186;https://codefor.de/projekte/hh-spielplatzwuesten/;Spielplatzwüsten kartieren;http://achim-tack.de/projects/spielplatzwuesten/hh_spielplatzwuesten.html, http://www.openstreetmap.org/;OK Lab Hamburg, Code for Germany;Laufend;Wie gerecht sind eigentlich die Spielplätze in Hamburg räumlich verteilt? In dem Projekt sollen verschiedene Auswertungen durchgeführt werden, die mit Spielplätzen ggf. unterversorgte Bereiche in …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenportal, Karten, Datenanalyse, Visualisierung;Stadtplanung, Kinder- und Jugendhilfe, Gerechtigkeit
187;https://codefor.de/projekte/fl-open-transport-map/;Stadtplan mit dem Nahverkehr in Flensburg;https://github.com/oklabflensburg/open-transport-map, https://overpass-turbo.eu, https://nahverkehr.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Der Nahverkehr spielt eine entscheidende Rolle in unserem täglichen Leben. Er ermöglicht es uns, zur Arbeit zu gelangen, Freunde und Familie zu besuchen und unsere Stadt zu erkunden. Ein effizienter …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenportal, Kartenanwendung, Open Data;Mobilität, Stadtplanung, Öffentlicher Nahverkehr
188;https://codefor.de/projekte/ms-stadtradeln-vis/;Stadtradeln Heatmap;https://codeformuenster.org/stadtradeln-vis/, https://github.com/codeformuenster/stadtradeln-vis;Code for Münster, Code for Germany;Abgeschlossen;Das Projekt “Stadtradeln-Vis” zeigt eine so genannte Heatmap-Visualisierung der Fahrten, die während der der Stadtradeln-Aktion in den Jahren 2018, 2019 und 2020 in Münster gemacht worden …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Web-App;Umweltschutz, Mobilität
189;https://codefor.de/projekte/le-ratskarte_leipzig/;Stadtratmonitor Leipzig;https://stadtratmonitor.leipzig.codefor.de/, https://ratsinfo.leipzig.de, https://github.com/CodeforLeipzig/allris-scraper, https://github.com/CodeforLeipzig/allris-scraper/actions, https://github.com/CodeforLeipzig/stadtratmonitor;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Durchsuche das Ratsinformationssystem der Stadt Leipzig und abboniere deine Suchergebnisse!
Durchsuche das Ratsinformationssystem der Stadt Leipzig per Volltextsuche oder über detailierte Filter. …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Datenportal, Scraper;Stadtplanung, Transparenz, Politische Bildung
190;https://codefor.de/projekte/stolpersteine-app/;Stolpersteine App;https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios;OK Lab Berlin, Code for Germany;Laufend;Stolpersteine sind kleine Gedenktafeln im Straßenpflaster zur Erinnerung an die Opfer des Nationalsozialismus. Mehr als 40.000 davon hat der Künstler Gunter Demnig mittlerweile in ganz Europa verlegt. …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Datenportal, Web-App, Mobile App;Geschichte, Kultur, Gedenken
191;https://codefor.de/projekte/hn-stolpersteine/;Stolpersteine in Heilbronn;http://stolpersteine-heilbronn.de, https://github.com/opendata-heilbronn/stolpersteine, http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html;Code for Heilbronn, Code for Germany;Abgeschlossen;"In den letzten Monaten ist im Rahmen des OKLabs und in Zusammenarbeit mit dem Stadtarchiv in Heilbronn eine Website für die Stolperstein-Aktion in Heilbronn entstanden.
Stolpersteine sind Denkmäler …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Datenportal;Geschichte, Kultur
192;https://codefor.de/projekte/fl-open-trees-map/;Straßenbäume der Stadt Flensburg;https://github.com/oklabflensburg/open-trees-map, https://opendata.schleswig-holstein.de/dataset/baumkataster-flensburg-2023-05-11, https://baumkataster.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Im ersten Schritt haben wir einen vorhandenen Datensatz der Straßenbäume der Stadt Flensburg genutzt, um eine einfache Darstellung auf der Karte als transparente Anlaufstelle für Interessierte zu …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Kartenanwendung, Datenportal, Plattform;Umweltschutz, Klimaschutz
193;https://codefor.de/projekte/md-strassennamen/;Straßennamen Magdeburg;https://code-for-magdeburg.github.io/streetnames-md/;OK Lab Magdeburg, Code for Germany;Abgeschlossen;Stellt die nach Personen benannten Magdeburger Straßen aufgeschlüsselt nach deren jeweiligem Geschlecht dar.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Datenvisualisierung;Chancengleichheit, Geschlechtergerechtigkeit
194;https://codefor.de/projekte/be-street-trees-api/;Street Trees API;https://github.com/codeforberlin/trees-api, https://github.com/codeforberlin/trees-mapnik, https://github.com/codeforberlin/trees-map, https://github.com/codeforberlin/tree-column-names, https://github.com/codeforberlin/treemeta;OK Lab Berlin, Code for Germany;Laufend;"The street trees project aims at providing an API for street tree data. We build a RESTful API on top of geospatially referenced tree data.
The API acts as the foundation for various client …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, API, Datenportal, Plattform, Datenanwendung für Öffentlichkeit;Umweltschutz, Stadtplanung
195;https://codefor.de/projekte/wpt-talso/;Tal, so?;http://www.tal.so/;OK Lab Wuppertal, Code for Germany;Abgeschlossen;Suchmaschine, von und für Wuppertal!;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite;Stadt
196;https://codefor.de/projekte/wpt-talomat/;Talomat;http://www.talomat.de/, https://github.com/Opendatal/Talomat;OK Lab Wuppertal, Code for Germany;Laufend;"Der Talomat ist ein Wuppertaler Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wurde für die Kommunalwahlen 2014 eingesetzt. …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Plattform für Wahlentscheidungen, Web-App, Interaktive App;Wahlen, Politische Bildung, Stadt
197;https://codefor.de/projekte/wpt-talradparken/;Talradparken;http://talradparken.de, https://github.com/Opendatal/kartenkarte.org;OK Lab Wuppertal, Code for Germany;Abgeschlossen;Talradparken zeigt, wo man sicher sein Fahrrad in Wuppertal anschließen kann.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Karten;Mobilität
198;https://codefor.de/projekte/hh-thingsonbikelanes/;Things On Bikelanes;http://thingsonbikelanes.tumblr.com/;OK Lab Hamburg, Code for Germany;Unbekannt;Hamburg ist nicht gerade die fahrradfreundlichste Stadt Deutschlands. Das monothematische Blog Things On Bikelanes sammelt Beispiele für Behinderungen auf Hamburgs Radwegen. CodeforHH hat aus den …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Blog, Interaktive Karte;Mobilität, Verkehr
199;https://codefor.de/projekte/ffm-toiletsforthedisabled/;Toilets for the Disabled;http://tftd.herokuapp.com, https://github.com/codeforffm/toilets_for_the_disabled;OK Lab Frankfurt, Code for Germany;Laufend;Toilets for the Disabled zeigt ca. 1800 behindertengerechte Toiletten auf der Karte von Frankfurt. Die einzelnen Punkte sind mit sehr ausführlichen Informationen versehen. Etwa der Türbreite und der …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Verzeichnis / Karte, Karten, Datenvisualisierung, Open Data;Barrierefreiheit, Menschen mit Behinderung
200;https://codefor.de/projekte/be-trinkwasser/;Trinkwasser Berlin;http://berlin.codefor.de/trinkwasser, http://github.com/k-nut/trinkwasser;OK Lab Berlin, Code for Germany;Unbekannt;Trinkwasser gilt als das am besten kontrollierte Lebensmittel in Deutschland. Und trotzdem wissen wir sehr wenig über das Wasser, das bei uns aus dem Hahn kommt. Selbst wenn die Zahlen auf den …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Open Data, Dashboard;Umweltschutz, Gesundheit, Transparenz
201;https://codefor.de/projekte/trinkwasser/;Trinkwasser in Köln;https://codeforcologne.github.io/trinkwasser/, https://github.com/codeforcologne/trinkwasser;OK Lab Köln, Code for Germany;Laufend;Trinkwasser, wir alle nutzen es täglich. Es liegt daher nahe, sich über das Trinkwasser Gedanken zu machen und sich zu fragen: “Woraus setzt sich mein Trinkwasser zusammen und wie schneidet es …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;
202;https://codefor.de/projekte/twitterdashboard/;Twitter Dashboard;https://www.hackster.io/wirsam/twitter-dashboard-zur-bundestagswahl-2017-f27862, mailto:kontakt@intuisoft.de;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Ein Dashboard mit analogen Zeigern signalisiert die Frequenz von Tweets, die über die einzelnen Parteien abgesetzt werden.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Dashboard;Politische Bildung
203;https://codefor.de/projekte/umweltzone/;Umweltzone Android app;https://github.com/umweltzone/umweltzone, https://play.google.com/store/apps/details?id=de.avpptr.umweltzone;OK Lab Berlin, Code for Germany;Laufend;The Umweltzone app enables citizens to look up the areas of cities which are restricted for being used by cars limited by their specific emission profile. The app shows the outline of the low emission …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Karten, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Verkehr, Umweltschutz, Luftqualität
204;https://codefor.de/projekte/fl-open-accident-map/;Unfallkarte der Stadt Flensburg;https://github.com/oklabflensburg/open-accident-map, https://unfallatlas.statistikportal.de, https://unfallkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Während einer kleinen Brainstorming Session ist diese interaktive webbasierte Karte mit den Daten des Bundesamtes für Kartographie und Geodäsie entstanden. Nach einigen Stunden der maschinellen …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Interaktive Karte, Web-App, Datenvisualisierung;Verkehr, Stadt
205;https://codefor.de/projekte/vbb-api/;VBB-API-Schnittstelle;https://github.com/derhuerst/vbb-modules;OK Lab Berlin, Code for Germany;Laufend;Im Rahmen dieses Projekts sind eine entwicklerfreundliche HTTP-API für Echtzeitdaten und mehrere Module für statische Daten entstanden. Außerdem habe ich einen Telegram-Bot geschrieben und möchte eine …;CC-BY 4.0;https://codefor.de;CodeFor Germany;VBB-API;API, Open-Source;Öffentlicher Nahverkehr
206;https://codefor.de/projekte/cologne-veranstaltungen/;Veranstaltungen in Köln;http://codeforcologne.github.io/koelner-veranstaltungskalender/, https://github.com/codeforcologne/koelner-veranstaltungskalender;OK Lab Köln, Code for Germany;Laufend;Mithilfe dieser doppelten Visualisierung auf Karte und Kalender kann man Veranstaltungen der Stadt Köln sowohl nach dem Kriterium Ort wie auch Datum suchen. Zu jeder Veranstaltung werden Infos und …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Karten, Kalender, Verzeichnis / Karte, Interaktive Karte, Datenvisualisierung;Stadt
207;https://codefor.de/projekte/cologne-verkehr/;Verkehrsmeldungen Köln;http://baustellen-koeln.meteor.com, https://github.com/pajoma/BauMel;OK Lab Köln, Code for Germany;Laufend;Wer in Köln wissen will, wann in der Umgebung seines Auto-Parkplatzes eine verkehsbezogene Meldung ist - um z.B. zu verhindern, dass das Auto abgeschlept wird - hat in der App die Möglichkeit seine …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Monitoring;Verkehr, Köln
